error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
e3l-lbdivp-m-076,76,Error,e3l,IL,LBOMSLT,Missingness,LBOMSLT must be present,LBOMSLT cannot be blank,Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) cannot be blank,LBOMSLT = blank,,,,,
e3l-lbdivp-c-077,77,Error,e3l,IL,LBOMSLT,Conformity,LBOMSLT conforms,LBOMSLT must be an integer between 0-1,Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) must be an integer between 0-1,LBOMSLT < 0 or LBOMSLT > 1,,,,,
e3l-lbdivp-m-078,78,Error,e3l,IL,LBOMSMO,Missingness,LBOMSMO conditionally present,"If LBOMSLT = 1, LBOMSMO cannot be blank","If Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) = 1 (Yes), Q5a1. LBOMSMO (Date of most recent MSLT - month) cannot be blank",LBOMSLT = 1 and LBOMSMO = blank,,"LBOMSLT, LBOMSMO",,,
e3l-lbdivp-m-079,79,Error,e3l,IL,LBOMSMO,Missingness,LBOMSMO conditionally blank,"If LBOMSLT = 0, LBOMSMO must be blank","If Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) = 0 (No or unknown), Q5a1. LBOMSMO (Date of most recent MSLT - month) must be blank",LBOMSLT = 0 and LBOMSMO not = blank,,"LBOMSLT, LBOMSMO",,,
e3l-lbdivp-c-080,80,Error,e3l,IL,LBOMSMO,Conformity,LBOMSMO conforms,LBOMSMO must be an integer between 1-12,Q5a1. LBOMSMO (Date of most recent MSLT - month) must be an integer between 1-12,LBOMSMO < 1 or LBOMSMO > 12,,,,,
e3l-lbdivp-m-081,81,Error,e3l,IL,LBOMSDY,Missingness,LBOMSDY conditionally present,"If LBOMSLT = 1, LBOMSDY cannot be blank","If Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) = 1 (Yes), Q5a2. LBOMSDY (Date of most recent MSLT - day) cannot be blank",LBOMSLT = 1 and LBOMSDY = blank,,"LBOMSLT, LBOMSDY",,,
e3l-lbdivp-m-082,82,Error,e3l,IL,LBOMSDY,Missingness,LBOMSDY conditionally blank,"If LBOMSLT = 0, LBOMSDY must be blank","If Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) = 0 (No or unknown), Q5a2. LBOMSDY (Date of most recent MSLT - day) must be blank",LBOMSLT = 0 and LBOMSDY not = blank,,"LBOMSLT, LBOMSDY",,,
e3l-lbdivp-c-083,83,Error,e3l,IL,LBOMSDY,Conformity,LBOMSDY conforms,LBOMSDY must be an integer between 1-31 or 99,Q5a2. LBOMSDY (Date of most recent MSLT - day) must be an integer between 1-31 or 99,LBOMSDY < 1 or LBOMSDY > 31 and not = 99,,,,,
e3l-lbdivp-m-084,84,Error,e3l,IL,LBOMSYR,Missingness,LBOMSYR conditionally present,"If LBOMSLT = 1, LBOMSYR cannot be blank","If Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) = 1 (Yes), Q5a3. LBOMSYR (Date of most recent MSLT - year) cannot be blank",LBOMSLT = 1 and LBOMSYR = blank,,"LBOMSLT, LBOMSYR",,,
e3l-lbdivp-m-085,85,Error,e3l,IL,LBOMSYR,Missingness,LBOMSYR conditionally blank,"If LBOMSLT = 0, LBOMSYR must be blank","If Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) = 0 (No or unknown), Q5a3. LBOMSYR (Date of most recent MSLT - year) must be blank",LBOMSLT = 0 and LBOMSYR not = blank,,"LBOMSLT, LBOMSYR",,,
e3l-lbdivp-c-086,86,Error,e3l,IL,LBOMSYR,Conformity,LBOMSYR conforms,LBOMSYR must be an integer between 2000 - current year,Q5a3. LBOMSYR (Date of most recent MSLT - year) must be an integer between 2000 and current year,LBOMSYR < 2000 or LBOMSYR > current year,,,,,
e3l-lbdivp-m-087,87,Error,e3l,IL,LBOMSPOS,Missingness,LBOMSPOS conditionally present,"If LBOMSLT = 1, LBOMSPOS cannot be blank","If Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) = 1 (Yes), Q5b. LBOMSPOS (MSLT results consistent with LBD?) cannot be blank",LBOMSLT = 1 and LBOMSPOS = blank,,"LBOMSLT, LBOMSPOS",,,
e3l-lbdivp-m-088,88,Error,e3l,IL,LBOMSPOS,Missingness,LBOMSPOS conditionally blank,"If LBOMSLT = 0, LBOMSPOS must be blank","If Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) = 0 (No or unknown), Q5b. LBOMSPOS (MSLT results consistent with LBD?) must be blank",LBOMSLT = 0 and LBOMSPOS not = blank,,"LBOMSLT, LBOMSPOS",,,
e3l-lbdivp-c-089,89,Error,e3l,IL,LBOMSPOS,Conformity,LBOMSPOS conforms,LBOMSPOS must be an integer between 0-1 or 8-9,Q5b. LBOMSPOS (MSLT results consistent with LBD?) must be an integer between 0-1 or 8-9,"LBOMSPOS < 0 or (LBOMSPOS > 1 and not in (8,9))",,,,,
e3l-lbdivp-m-090,90,Error,e3l,IL,LBOMSAVL,Missingness,LBOMSAVL conditionally present,"If LBOMSLT = 1, LBOMSAVL cannot be blank","If Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) = 1 (Yes), Q5c. LBOMSAVL (MSLT data available for sharing?) cannot be blank",LBOMSLT = 1 and LBOMSAVL = blank,,"LBOMSLT, LBOMSAVL",,,
e3l-lbdivp-m-091,91,Error,e3l,IL,LBOMSAVL,Missingness,LBOMSAVL conditionally blank,"If LBOMSLT = 0, LBOMSAVL must be blank","If Q5. LBOMSLT (Had at least one MSLT obtained at current or previous evaluation?) = 0 (No or unknown), Q5c. LBOMSAVL (MSLT data available for sharing?) must be blank",LBOMSLT = 0 and LBOMSAVL not = blank,,"LBOMSLT, LBOMSAVL",,,
e3l-lbdivp-c-092,92,Error,e3l,IL,LBOMSAVL,Conformity,LBOMSAVL conforms,LBOMSAVL must be an integer between 0-1,Q5c. LBOMSAVL (MSLT data available for sharing?) must be an integer between 0-1,LBOMSPOS < 0 or LBOMSPOS > 1,,,,,
e3l-lbdivp-m-093,93,Error,e3l,IL,LBOTILT,Missingness,LBOTILT must be present,LBOTILT cannot be blank,Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) cannot be blank,LBOTILT = blank,,,,,
e3l-lbdivp-c-094,94,Error,e3l,IL,LBOTILT,Conformity,LBOTILT conforms,LBOTILT must be an integer between 0-1,Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) must be an integer between 0-1,LBOTILT < 0 or LBOTILT > 1,,,,,
e3l-lbdivp-m-095,95,Error,e3l,IL,LBOTLMO,Missingness,LBOTLMO conditionally present,"If LBOTILT = 1, LBOTLMO cannot be blank",If Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) = 1 (Yes) Q6a1. LBOTLMO (Date of most recent tilt table test - month) cannot be blank,LBOTILT = 1 and LBOTLMO = blank,,"LBOTILT, LBOTLMO",,,
e3l-lbdivp-m-096,96,Error,e3l,IL,LBOTLMO,Missingness,LBOTLMO conditionally blank,"If LBOTILT = 0, LBOTLMO must be blank",If Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) = 0 (No or unknown) Q6a1. LBOTLMO (Date of most recent tilt table test - month) must be blank,LBOTILT = 0 and LBOTLMO not = blank,,"LBOTILT, LBOTLMO",,,
e3l-lbdivp-c-097,97,Error,e3l,IL,LBOTLMO,Conformity,LBOTLMO conforms,LBOTLMO must be an integer between 1-12,Q6a1. LBOTLMO (Date of most recent tilt table test - month) must be an integer between 1-12,LBOTLMO < 1 or LBOTLMO > 12,,,,,
e3l-lbdivp-m-098,98,Error,e3l,IL,LBOTLDY,Missingness,LBOTLDY conditionally present,"If LBOTILT = 1, LBOTLDY cannot be blank",If Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) = 1 (Yes) Q6a2. LBOTLDY (Date of most recent tilt table test - day) cannot be blank,LBOTILT = 1 and LBOTLDY = blank,,"LBOTILT, LBOTLDY",,,
e3l-lbdivp-m-099,99,Error,e3l,IL,LBOTLDY,Missingness,LBOTLDY conditionally blank,"If LBOTILT = 0, LBOTLDY must be blank",If Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) = 0 (No or unknown) Q6a2. LBOTLDY (Date of most recent tilt table test - day) must be blank,LBOTILT = 0 and LBOTLDY not = blank,,"LBOTILT, LBOTLDY",,,
e3l-lbdivp-c-100,100,Error,e3l,IL,LBOTLDY,Conformity,LBOTLDY conforms,LBOTLDY must be an integer between 1-31 or 99,Q6a2. LBOTLDY (Date of most recent tilt table test - day) must be an integer between 1-31 or 99,LBOTLDY < 1 or LBOTLDY > 31 and not = 99,,,,,
e3l-lbdivp-m-101,101,Error,e3l,IL,LBOTLYR,Missingness,LBOTLYR conditionally present,"If LBOTILT = 1, LBOTLYR cannot be blank",If Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) = 1 (Yes) Q6a3. LBOTLYR (Date of most recent tilt table test - year) cannot be blank,LBOTILT = 1 and LBOTLYR = blank,,"LBOTILT, LBOTLYR",,,
e3l-lbdivp-m-102,102,Error,e3l,IL,LBOTLYR,Missingness,LBOTLYR conditionally blank,"If LBOTILT = 0, LBOTLYR must be blank",If Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) = 0 (No or unknown) Q6a3. LBOTLYR (Date of most recent tilt table test - year) must be blank,LBOTILT = 0 and LBOTLYR not = blank,,"LBOTILT, LBOTLYR",,,
e3l-lbdivp-c-103,103,Error,e3l,IL,LBOTLYR,Conformity,LBOTLYR conforms,LBOTLYR must be an integer between 2000 - current year,Q6a3. LBOTLYR (Date of most recent tilt table test - year) must be an integer between 2000 and current year,LBOTLYR < 2000 or LBOTLYR > current year,,,,,
e3l-lbdivp-m-104,104,Error,e3l,IL,LBOTLPOS,Missingness,LBOTLPOS conditionally present,"If LBOTILT = 1, LBOTLPOS cannot be blank",If Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) = 1 (Yes) Q6b. LBOTLPOS (Tilt table tests consistent with LBD?) cannot be blank,LBOTILT = 1 and LBOTLPOS = blank,,"LBOTILT, LBOTLPOS",,,
e3l-lbdivp-m-105,105,Error,e3l,IL,LBOTLPOS,Missingness,LBOTLPOS conditionally blank,"If LBOTILT = 0, LBOTLPOS must be blank","If Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) = 0 (No or unknown), Q6b. LBOTLPOS (Tilt table tests consistent with LBD?) must be blank",LBOTILT = 0 and LBOTLPOS not = blank,,"LBOTILT, LBOTLPOS",,,
e3l-lbdivp-c-106,106,Error,e3l,IL,LBOTLPOS,Conformity,LBOTLPOS conforms,LBOTLPOS must be an integer between 0-1 or 8-9,Q6b. LBOTLPOS (Tilt table tests consistent with LBD?) must be an integer between 0-1 or 8-9,LBOTLPOS < 0 or LBOTLPOS > 1 and not = 8-9,,,,,
e3l-lbdivp-m-107,107,Error,e3l,IL,LBOTLAVL,Missingness,LBOTLAVL conditionally present,"If LBOTILT = 1, LBOTLAVL cannot be blank",If Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) = 1 (Yes) Q6c. LBOTLAVL (Tilt table test data available for sharing?) cannot be blank,LBOTILT = 1 and LBOTLAVL = blank,,"LBOTILT, LBOTLAVL",,,
e3l-lbdivp-m-108,108,Error,e3l,IL,LBOTLAVL,Missingness,LBOTLAVL conditionally blank,"If LBOTILT = 0, LBOTLAVL must be blank","If Q6. LBOTILT (Had at least one tilt table test obtained at current or previous evaluation?) = 0 (No or unknown), Q6c. LBOTLAVL (Tilt table test data available for sharing?), must be blank",LBOTILT = 0 and LBOTLAVL not = blank,,"LBOTILT, LBOTLAVL",,,
e3l-lbdivp-c-109,109,Error,e3l,IL,LBOTLAVL,Conformity,LBOTLAVL conforms,LBOTLAVL must be an integer between 0-1,Q6c. LBOTLAVL (Tilt table test data available for sharing?) must be an integer between 0-1 or 8-9,LBOTLAVL < 0 or LBOTLAVL > 1,,,,,
e3l-lbdivp-m-110,110,Error,e3l,IL,LBOQSART,Missingness,LBOQSART must be present,LBOQSART cannot be blank,Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) cannot be blank,LBOQSART = blank,,,,,
e3l-lbdivp-c-111,111,Error,e3l,IL,LBOQSART,Conformity,LBOQSART conforms,LBOQSART must be an integer between 0-1,Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) must be an integer between 0-1,LBOQSART < 0 or LBOQSART > 1,,,,,
e3l-lbdivp-m-112,112,Error,e3l,IL,LBOQSMO,Missingness,LBOQSMO conditionally present,"If LBOQSART = 1, LBOQSMO cannot be blank",If Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) = 1 (Yes) Q7a1. LBOQSMO (Date of most recent QSART - month) cannot be blank,LBOQSART = 1 and LBOQSMO = blank,,"LBOQSART, LBOQSMO",,,
e3l-lbdivp-m-113,113,Error,e3l,IL,LBOQSMO,Missingness,LBOQSMO conditionally blank,"If LBOQSART = 0, LBOQSMO must be blank",If Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) = 0 (No or unknown) Q7a1. LBOQSMO (Date of most recent QSART - month) must be blank,LBOQSART = 0 and LBOQSMO not = blank,,"LBOQSART, LBOQSMO",,,
e3l-lbdivp-c-114,114,Error,e3l,IL,LBOQSMO,Conformity,LBOQSMO conforms,LBOQSMO must be an integer between 1-12,Q7a1. LBOQSMO (Date of most recent QSART - month) must be an integer between 1-12,LBOQSMO < 1 or LBOQSMO > 12,,"LBOQSART, LBOQSMO",,,
e3l-lbdivp-m-115,115,Error,e3l,IL,LBOQSDY,Missingness,LBOQSDY conditionally present,"If LBOQSART = 1, LBOQSDY cannot be blank",If Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) = 1 (Yes) Q7a2. LBOQSDY (Date of most recent QSART - day) cannot be blank,LBOQSART = 1 and LBOQSDY = blank,,"LBOQSART, LBOQSDY",,,
e3l-lbdivp-m-116,116,Error,e3l,IL,LBOQSDY,Missingness,LBOQSDY conditionally blank,"If LBOQSART = 0, LBOQSDY must be blank",If Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) = 0 (No or unknown) Q7a2. LBOQSDY (Date of most recent QSART - day) must be blank,LBOQSART = 0 and LBOQSDY not = blank,,"LBOQSART, LBOQSDY",,,
e3l-lbdivp-c-117,117,Error,e3l,IL,LBOQSDY,Conformity,LBOQSDY conforms,LBOQSDY must be an integer between 1-31 or 99,Q7a2. LBOQSDY (Date of most recent QSART - day) must be an integer between 1-31 or 99,LBOQSDY < 1 or LBOQSDY > 31 and not = 99,,,,,
e3l-lbdivp-m-118,118,Error,e3l,IL,LBOQSYR,Missingness,LBOQSYR conditionally present,"If LBOQSART = 1, LBOQSYR cannot be blank",If Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) = 1 (Yes) Q7a3. LBOQSYR (Date of most recent QSART - year) cannot be blank,LBOQSART = 1 and LBOQSYR = blank,,"LBOQSART, LBOQSYR",,,
e3l-lbdivp-m-119,119,Error,e3l,IL,LBOQSYR,Missingness,LBOQSYR conditionally blank,"If LBOQSART = 0, LBOQSYR must be blank",If Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) = 0 (No or unknown) Q7a3. LBOQSYR (Date of most recent QSART - year) must be blank,LBOQSART = 0 and LBOQSYR not = blank,,"LBOQSART, LBOQSYR",,,
e3l-lbdivp-c-120,120,Error,e3l,IL,LBOQSYR,Conformity,LBOQSYR conforms,LBOQSYR must be an integer between 2000 - current year,Q7a3. LBOQSYR (Date of most recent QSART - year) must be an integer between 2000 and current year,LBOQSYR < 2000 or LBOQSYR > current year,,,,,
e3l-lbdivp-m-121,121,Error,e3l,IL,LBOQSPOS,Missingness,LBOQSPOS conditionally present,"If LBOQSART = 1, LBOQSPOS cannot be blank",If Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) = 1 (Yes) Q7b. LBOQSPOS (QSART results consistent with LBD?) cannot be blank,LBOQSART = 1 and LBOQSPOS = blank,,"LBOQSART, LBOQSPOS",,,
e3l-lbdivp-m-122,122,Error,e3l,IL,LBOQSPOS,Missingness,LBOQSPOS conditionally blank,"If LBOQSART = 0, LBOQSPOS must be blank",If Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) = 0 (No or unknown) Q7b. LBOQSPOS (QSART results consistent with LBD?) must be blank,LBOQSART = 0 and LBOQSPOS not = blank,,"LBOQSART, LBOQSPOS",,,
e3l-lbdivp-c-123,123,Error,e3l,IL,LBOQSPOS,Conformity,LBOQSPOS conforms,LBOQSPOS must be an integer between 0-1 or 8-9,Q7b. LBOQSPOS (QSART results consistent with LBD?) must be an integer between 0-1 or 8-9,LBOQSPOS < 0 or LBOQSPOS > 1 and not = 8-9,,,,,
e3l-lbdivp-m-124,124,Error,e3l,IL,LBOSGAVL,Missingness,LBOSGAVL conditionally present,"If LBOQSART = 1, LBOSGAVL cannot be blank",If Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) = 1 (Yes) Q7c. LBOSGAVL (QSART data available for sharing?) cannot be blank,LBOQSART = 1 and LBOSGAVL = blank,,"LBOQSART, LBOSGAVL",,,
e3l-lbdivp-m-125,125,Error,e3l,IL,LBOSGAVL,Missingness,LBOSGAVL conditionally blank,"If LBOQSART = 0, LBOSGAVL must be blank",If Q7. LBOQSART (Had at least one QSART obtained at current or previous visit?) = 0 (No or unknown) Q7c. LBOSGAVL (QSART data available for sharing?) must be blank,LBOQSART = 0 and LBOSGAVL not = blank,,"LBOQSART, LBOSGAVL",,,
e3l-lbdivp-c-126,126,Error,e3l,IL,LBOSGAVL,Conformity,LBOSGAVL conforms,LBOSGAVL must be an integer between 0-1,Q7c. LBOSGAVL (QSART data available for sharing?) must be an integer between 0-1 ,LBOSGAVL < 0 or LBOSGAVL > 1,,,,,
e3l-lbdivp-m-127,127,Error,e3l,IL,LBOTHERM,Missingness,LBOTHERM must be present,LBOTHERM cannot be blank,Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) cannot be blank,LBOTHERM = blank,,,,,
e3l-lbdivp-c-128,128,Error,e3l,IL,LBOTHERM,Conformity,LBOTHERM conforms,LBOTHERM must be an integer between 0-1,Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) must be an integer between 0-1,LBOTHERM < 0 or LBOTHERM > 1,,,,,
e3l-lbdivp-m-129,129,Error,e3l,IL,LBOTHMO,Missingness,LBOTHMO conditionally present,"If LBOTHERM = 1, LBOTHMO cannot be blank","If Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) = 1 (Yes), Q8a1. LBOTHMO (Date of most recent thermoregulatory sweat test - month) cannot be blank",LBOTHERM = 1 and LBOTHMO = blank,,"LBOTHERM, LBOTHMO",,,
e3l-lbdivp-m-130,130,Error,e3l,IL,LBOTHMO,Missingness,LBOTHMO conditionally blank,"If LBOTHERM = 0, LBOTHMO must be blank","If Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) = 0 (No or unknown), Q8a1. LBOTHMO (Date of most recent thermoregulatory sweat test - month) must be blank",LBOTHERM = 0 and LBOTHMO not = blank,,"LBOTHERM, LBOTHMO",,,
e3l-lbdivp-c-131,131,Error,e3l,IL,LBOTHMO,Conformity,LBOTHMO conforms,LBOTHMO must be an integer between 1-12,Q8a1. LBOTHMO (Date of most recent thermoregulatory sweat test - month) must be an integer between 1-12,LBOTHMO < 1 or LBOTHMO > 12,,,,,
e3l-lbdivp-m-132,132,Error,e3l,IL,LBOTHDY,Missingness,LBOTHDY conditionally present,"If LBOTHERM = 1, LBOTHDY cannot be blank","If Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) = 1 (Yes), Q8a2. LBOTHDY (Date of most recent thermoregulatory sweat test - day) cannot be blank",LBOTHERM = 1 and LBOTHDY = blank,,"LBOTHERM, LBOTHDY",,,
e3l-lbdivp-m-133,133,Error,e3l,IL,LBOTHDY,Missingness,LBOTHDY conditionally blank,"If LBOTHERM = 0, LBOTHDY must be blank","If Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) = 0 (No or unknown), Q8a2. LBOTHDY (Date of most recent thermoregulatory sweat test - day) must be blank",LBOTHERM = 0 and LBOTHDY not = blank,,"LBOTHERM, LBOTHDY",,,
e3l-lbdivp-c-134,134,Error,e3l,IL,LBOTHDY,Conformity,LBOTHDY conforms,LBOTHDY must be an integer between 1-31 or 99,Q8a2. LBOTHDY (Date of most recent thermoregulatory sweat test - day) must be an integer between 1-31 or 99,LBOTHDY < 1 or LBOTHDY > 31 and not = 99,,,,,
e3l-lbdivp-m-135,135,Error,e3l,IL,LBOTHYR,Missingness,LBOTHYR conditionally present,"If LBOTHERM = 1, LBOTHYR cannot be blank","If Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) = 1 (Yes), Q8a3. LBOTHYR (Date of most recent thermoregulatory sweat test - year) cannot be blank",LBOTHERM = 1 and LBOTHYR = blank,,"LBOTHERM, LBOTHYR",,,
e3l-lbdivp-m-136,136,Error,e3l,IL,LBOTHYR,Missingness,LBOTHYR conditionally blank,"If LBOTHERM = 0, LBOTHYR must be blank","If Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) = 0 (No or unknown), Q8a3. LBOTHYR (Date of most recent thermoregulatory sweat test - year) must be blank",LBOTHERM = 0 and LBOTHYR not = blank,,"LBOTHERM, LBOTHYR",,,
e3l-lbdivp-c-137,137,Error,e3l,IL,LBOTHYR,Conformity,LBOTHYR conforms,LBOTHYR must be an integer between 2000 - current year,Q8a3. LBOTHYR (Date of most recent thermoregulatory sweat test - year) must be an integer between 2000 and current year,LBOTHYR < 2000 or LBOTHYR > current year,,,,,
e3l-lbdivp-m-138,138,Error,e3l,IL,LBOTHPOS,Missingness,LBOTHPOS conditionally present,"If LBOTHERM = 1, LBOTHPOS cannot be blank","If Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) = 1 (Yes), Q8b. LBOTHPOS (Thermoregulatory sweat test results consistent with LBD?) cannot be blank",LBOTHERM = 1 and LBOTHPOS = blank,,"LBOTHERM, LBOTHPOS",,,
e3l-lbdivp-m-139,139,Error,e3l,IL,LBOTHPOS,Missingness,LBOTHPOS conditionally blank,"If LBOTHERM = 0, LBOTHPOS must be blank","If Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) = 0 (No or unknown), Q8b. LBOTHPOS (Thermoregulatory sweat test results consistent with LBD?) must be blank",LBOTHERM = 0 and LBOTHPOS not = blank,,"LBOTHERM, LBOTHPOS",,,
e3l-lbdivp-c-140,140,Error,e3l,IL,LBOTHPOS,Conformity,LBOTHPOS conforms,LBOTHPOS must be an integer between 0-1 or 8-9,Q8b. LBOTHPOS (Thermoregulatory sweat test results consistent with LBD?) must be an integer between 0-1 or 8-9,LBOTHPOS < 0 or LBOTHPOS > 1 and not = 8-9,,,,,
e3l-lbdivp-m-141,141,Error,e3l,IL,LBOTHAVL,Missingness,LBOTHAVL conditionally present,"If LBOTHERM = 1, LBOTHAVL cannot be blank","If Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) = 1 (Yes), Q8c. LBOTHAVL (Thermoregulatory sweat test data available for sharing?) cannot be blank",LBOTHERM = 1 and LBOTHAVL = blank,,"LBOTHERM, LBOTHAVL",,,
e3l-lbdivp-m-142,142,Error,e3l,IL,LBOTHAVL,Missingness,LBOTHAVL conditionally blank,"If LBOTHERM = 0, LBOTHAVL must be blank","If Q8. LBOTHERM (Had at least one thermoregulatory sweat test obtained at current or previous visit?) = 0 (No or unknown), Q8c. LBOTHAVL (Thermoregulatory sweat test data available for sharing?) must be blank",LBOTHERM = 0 and LBOTHAVL not = blank,,"LBOTHERM, LBOTHAVL",,,
e3l-lbdivp-c-143,143,Error,e3l,IL,LBOTHAVL,Conformity,LBOTHAVL conforms,LBOTHAVL must be an integer between 0-1,Q8c. LBOTHAVL (Thermoregulatory sweat test data available for sharing?) must be an integer between 0-1,LBOTHAVL < 0 or LBOTHAVL > 1 ,,,,,
e3l-lbdivp-m-144,144,Error,e3l,IL,LBOCGAIT,Missingness,LBOCGAIT must be present,LBOCGAIT cannot be blank,Q9. LBOCGAIT (Had at least one computerized gait testing at current or previous evaluation?) cannot be blank,LBOCGAIT = blank,,,,,
e3l-lbdivp-c-145,145,Error,e3l,IL,LBOCGAIT,Conformity,LBOCGAIT conforms,LBOCGAIT must be an integer between 0-1,Q9. LBOCGAIT (Had at least one computerized gait testing at current or previous evaluation?) must be an integer between 0-1,LBOCGAIT < 0 or LBOCGAIT > 1,,,,,
e3l-lbdivp-m-146,146,Error,e3l,IL,LBOCGMO,Missingness,LBOCGMO conditionally present,"If LBOCGAIT = 1, LBOCGMO cannot be blank","If Q9. LBOCGAIT (Had at least one computerized gait testing at current or previous evaluation?) = 1 (Yes), Q9a1. LBOCGMO (Date of most recent computerized gait testing - month) cannot be blank",LBOCGAIT = 1 and LBOCGMO = blank,,"LBOCGAIT, LBOCGMO",,,
e3l-lbdivp-m-147,147,Error,e3l,IL,LBOCGMO,Missingness,LBOCGMO conditionally blank,"If LBOCGAIT = 0, LBOCGMO must be blank","If Q9. LBOCGAIT (Had at least one computerized gait testing at current or previous evaluation?) = 0 (No or unknown), Q9a1. LBOCGMO (Date of most recent computerized gait testing - month) must be blank",LBOCGAIT = 0 and LBOCGMO not = blank,,"LBOCGAIT, LBOCGMO",,,
e3l-lbdivp-c-148,148,Error,e3l,IL,LBOCGMO,Conformity,LBOCGMO conforms,LBOCGMO must be an integer between 1-12,Q9a1. LBOCGMO (Date of most recent computerized gait testing - month) must be an integer between 1-12,LBOCGMO < 1 or LBOCGMO > 12,,,,,
e3l-lbdivp-m-149,149,Error,e3l,IL,LBOCGDY,Missingness,LBOCGDY conditionally present,"If LBOCGAIT = 1, LBOCGDY cannot be blank","If Q9. LBOCGAIT (Had at least one computerized gait testing at current or previous evaluation?) = 1 (Yes), Q9a2. LBOCGDY (Date of most recent computerized gait testing - day) cannot be blank",LBOCGAIT = 1 and LBOCGDY = blank,,"LBOCGAIT, LBOCGDY",,,
e3l-lbdivp-m-150,150,Error,e3l,IL,LBOCGDY,Missingness,LBOCGDY conditionally blank,"If LBOCGAIT = 0, LBOCGDY must be blank","If Q9. LBOCGAIT (Had at least one computerized gait testing at current or previous evaluation?) = 0 (No or unknown), Q9a2. LBOCGDY (Date of most recent computerized gait testing - day) must be blank",LBOCGAIT = 0 and LBOCGDY not = blank,,"LBOCGAIT, LBOCGDY",,,
e3l-lbdivp-c-151,151,Error,e3l,IL,LBOCGDY,Conformity,LBOCGDY conforms,LBOCGDY must be an integer between 1-31 or 99,Q9a2. LBOCGDY (Date of most recent computerized gait testing - day) must be an integer between 1-31 or 99,LBOCGDY < 1 or LBOCGDY > 31 and not = 99,,,,,
e3l-lbdivp-m-152,152,Error,e3l,IL,LBOCGYR,Missingness,LBOCGYR conditionally present,"If LBOCGAIT = 1, LBOCGYR cannot be blank","If Q9. LBOCGAIT (Had at least one computerized gait testing at current or previous evaluation?) = 1 (Yes), Q9a3. LBOCGYR (Date of most recent computerized gait testing - year) cannot be blank",LBOCGAIT = 1 and LBOCGYR = blank,,"LBOCGAIT, LBOCGYR",,,
