"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
loc_tgt4,a4a_adrd_specific_treatments,,checkbox,"2d1a-2d1e  Primary Drug Target","ab4, Amyloid beta|tau4, Tau|inf4, Inflammation|syn4, Synaptic plasticity / neuroprotection|oth4, Other target(s)",,,,,,[loc_trt_num]>3,,,,,,
targetab4,a4a_adrd_specific_treatments,,text,"2d1a. Primary Drug Target - Amyloid Beta (4)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt4(ab4)]='1','1','')) @HIDDEN"
targettau4,a4a_adrd_specific_treatments,,text,"2d1b. Primary Drug Target - Tau (4)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt4(tau4)]='1','1','')) @HIDDEN"
targetinf4,a4a_adrd_specific_treatments,,text,"2d1c. Primary Drug Target - Inflammation (4)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt4(inf4)]='1','1','')) @HIDDEN"
targetsyn4,a4a_adrd_specific_treatments,,text,"2d1d. Primary Drug Target - Synaptic plasticity/neuroprotection (4)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt4(syn4)]='1','1','')) @HIDDEN"
targetoth4,a4a_adrd_specific_treatments,,text,"2d1e. Primary Drug Target - Other target(s) (4)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt4(oth4)]='1','1','')) @HIDDEN"
targetotx4,a4a_adrd_specific_treatments,,text,"2d1e1. Primary Drug Target - Other target(s), specify (4)",,,,,,,[loc_tgt4(oth4)]='1',y,,,,," @PLACEHOLDER='target'"
trttrial4,a4a_adrd_specific_treatments,,text,"2d2. Specific treatment and/or trial (4)",,,,,,,[loc_trt_num]>3,,,,,,
nctnum4,a4a_adrd_specific_treatments,,text,"2d2b. Specific treatment and/or trial - NCT identifier (4)",,,,,,,[loc_trt_num]>3,,,,,,
loc_trtnum_missing_4,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">A trial or NCT number is required. Please enter that information.</td> </tr> </tbody> </table></div>",,,,,,,"[trttrial4]='' and [nctnum4]='' and [endyear4]<>''",,,,,,
startmo4,a4a_adrd_specific_treatments,,text,"2d3a. Start date (month) (4)",,,integer,1,12,,[loc_trt_num]>3,y,,,,," @FORCE-MINMAX"
startyear4,a4a_adrd_specific_treatments,,text,"2d3b. Start date (year) (4)",,,integer,1990,[loc_currentyr],,[loc_trt_num]>3,y,,,,," @FORCE-MINMAX"
endmo4,a4a_adrd_specific_treatments,,text,"2d4a. End date (month) (4)",,,integer,1,88,,[loc_trt_num]>3,y,,,,," @FORCE-MINMAX"
endyear4,a4a_adrd_specific_treatments,,text,"2d4b. End date (year) (4)",,,integer,1990,8888,,[loc_trt_num]>3,y,,,,," @FORCE-MINMAX"
loc_startyr_invalid_4,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The start year you entered is not within the approved range. It must be either '8888' or between 1990 and [loc_currentyr]. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"([startyear4]<>'' and [startyear4]<>'8888') and ([startyear4]<>'' and [startyear4]>[loc_currentyr])",,,,,,
loc_endyr_invalid_4,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The end year you entered is not within the approved range. It must be either '8888' or between 1990 and [loc_currentyr]. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"([endyear4]<>'' and [endyear4]<>'8888') and ([endyear4]<>'' and [endyear4]>[loc_currentyr])",,,,,,
loc_startyr_higher_4,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The end year must the same or higher than the start year. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"[endyear4]<>'' and ([startyear4]>[endyear4])",,,,,,
caretrial4,a4a_adrd_specific_treatments,,radio,"2d5. How was the treatment provided? (4)","1, Clinical care|2, Clinical trial|3, Clinical care and clinical trial",,,,,,[loc_trt_num]>3,y,,,,,
trialgrp4,a4a_adrd_specific_treatments,,radio,"2d6. If clinical trial, in which group was the participant? (4)","1, Active treatment|2, Placebo|9, Unknown",,,,,,[loc_trt_num]>3,y,,,,,
a4a_section2e,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 99.8551%; height: 117.8px;"" border=""1""> <tbody> <tr style=""background-color: #c2e0f4;""> <td style=""width: 100.002%;"" colspan=""6"">Treatment and/or Trial (5)</td> </tr> <tr style=""height: 66.4px;""> <td style=""width: 15.4175%; height: 66.4px;""> <p>{loc_tgt5:icons}</p> <p>{targetotx5}</p> </td> <td style=""width: 16.5491%; height: 66.4px;""> <p>{trttrial5:icons}</p> <p>NCT-{nctnum5:icons}</p> </td> <td style=""width: 17.8221%; height: 66.4px;""> <p>{startmo5:icons} /</p> <p>{startyear5:icons}</p> </td> <td style=""width: 16.832%; height: 66.4px;""> <p>{endmo5:icons} /</p> <p>{endyear5:icons}</p> </td> <td style=""width: 17.1148%; height: 66.4px;""> <p>{caretrial5:icons}</p> </td> <td style=""width: 16.2662%;""> <p>{trialgrp5:icons}</p> </td> </tr> </tbody> </table> <p> </p></div>",,,,,,,[loc_trt_num]>4,,,,,,
loc_tgt5,a4a_adrd_specific_treatments,,checkbox,"2e1a-2e1e  Primary Drug Target","ab5, Amyloid beta|tau5, Tau|inf5, Inflammation|syn5, Synaptic plasticity / neuroprotection|oth5, Other target(s)",,,,,,[loc_trt_num]>4,,,,,,
targetab5,a4a_adrd_specific_treatments,,text,"2e1a. Primary Drug Target - Amyloid Beta (5)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt5(ab5)]='1','1','')) @HIDDEN"
targetau5,a4a_adrd_specific_treatments,,text,"2e1b. Primary Drug Target - Tau (5)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt5(tau5)]='1','1','')) @HIDDEN"
targetinf5,a4a_adrd_specific_treatments,,text,"2e1c. Primary Drug Target - Inflammation (5)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt5(inf5)]='1','1','')) @HIDDEN"
targetsyn5,a4a_adrd_specific_treatments,,text,"2e1d. Primary Drug Target - Synaptic plasticity/neuroprotection (5)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt5(syn5)]='1','1','')) @HIDDEN"
targetoth5,a4a_adrd_specific_treatments,,text,"2e1e. Primary Drug Target - Other target(s) (5)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt5(syn5)]='1','1','')) @HIDDEN"
targetotx5,a4a_adrd_specific_treatments,,text,"2e1e1. Primary Drug Target - Other target(s), specify (5)",,,,,,,[loc_tgt5(oth5)]='1',y,,,,," @PLACEHOLDER='target'"
trttrial5,a4a_adrd_specific_treatments,,text,"2e2. Specific treatment and/or trial (5)",,,,,,,[loc_trt_num]>4,,,,,,
nctnum5,a4a_adrd_specific_treatments,,text,"2e2b. Specific treatment and/or trial - NCT identifier (5)",,,,,,,[loc_trt_num]>4,,,,,,
loc_trtnum_missing_5,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">A trial or NCT number is required. Please enter that information.</td> </tr> </tbody> </table></div>",,,,,,,"[trttrial5]='' and [nctnum5]='' and [endyear5]<>''",,,,,,
startmo5,a4a_adrd_specific_treatments,,text,"2e3a. Start date (month) (5)",,,integer,1,12,,[loc_trt_num]>4,y,,,,," @FORCE-MINMAX"
startyear5,a4a_adrd_specific_treatments,,text,"2e3b. Start date (year) (5)",,,integer,1990,[loc_currentyr],,[loc_trt_num]>4,y,,,,," @FORCE-MINMAX"
endmo5,a4a_adrd_specific_treatments,,text,"2e4a. End date (month) (5)",,,integer,1,88,,[loc_trt_num]>4,y,,,,," @FORCE-MINMAX"
endyear5,a4a_adrd_specific_treatments,,text,"2e4b. End date (year) (5)",,,integer,1990,8888,,[loc_trt_num]>4,y,,,,," @FORCE-MINMAX"
loc_startyr_invalid_5,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The start year you entered is not within the approved range. It must be either '8888' or between 1990 and [loc_currentyr]. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"([startyear5]<>'' and [startyear5]<>'8888') and ([startyear5]<>'' and [startyear5]>[loc_currentyr])",,,,,,
loc_endyr_invalid_5,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The end year you entered is not within the approved range. It must be either '8888' or between 1990 and [loc_currentyr]. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"([endyear5]<>'' and [endyear5]<>'8888') and ([endyear5]<>'' and [endyear5]>[loc_currentyr])",,,,,,
loc_startyr_higher_5,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The end year must the same or higher than the start year. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"[endyear5]<>'' and ([startyear5]>[endyear5])",,,,,,
caretrial5,a4a_adrd_specific_treatments,,radio,"2e5. How was the treatment provided? (5)","1, Clinical care|2, Clinical trial|3, Clinical care and clinical trial",,,,,,[loc_trt_num]>4,y,,,,,
trialgrp5,a4a_adrd_specific_treatments,,radio,"2e6. If clinical trial, in which group was the participant? (5)","1, Active treatment|2, Placebo|9, Unknown",,,,,,[loc_trt_num]>4,y,,,,,
a4a_section2f,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 99.8551%; height: 117.8px;"" border=""1""> <tbody> <tr style=""background-color: #c2e0f4;""> <td style=""width: 100.002%;"" colspan=""6"">Treatment and/or Trial (6)</td> </tr> <tr style=""height: 66.4px;""> <td style=""width: 15.4175%; height: 66.4px;""> <p>{loc_tgt6:icons}</p> <p>{targetotx6}</p> </td> <td style=""width: 16.5491%; height: 66.4px;""> <p>{trttrial6:icons}</p> <p>NCT-{nctnum6:icons}</p> </td> <td style=""width: 17.8221%; height: 66.4px;""> <p>{startmo6:icons} /</p> <p>{startyear6:icons}</p> </td> <td style=""width: 16.832%; height: 66.4px;""> <p>{endmo6:icons} /</p> <p>{endyear6:icons}</p> </td> <td style=""width: 17.1148%; height: 66.4px;""> <p>{caretrial6:icons}</p> </td> <td style=""width: 16.2662%;""> <p>{trialgrp6:icons}</p> </td> </tr> </tbody> </table> <p> </p></div>",,,,,,,[loc_trt_num]>5,,,,,,
loc_tgt6,a4a_adrd_specific_treatments,,checkbox,"2f1a-2f1e  Primary Drug Target","ab6, Amyloid beta|tau6, Tau|inf6, Inflammation|syn6, Synaptic plasticity / neuroprotection|oth6, Other target(s)",,,,,,[loc_trt_num]>5,,,,,,
targetab6,a4a_adrd_specific_treatments,,text,"2f1a. Primary Drug Target - Amyloid Beta (6)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt6(ab6)]='1','1','')) @HIDDEN"
targettau6,a4a_adrd_specific_treatments,,text,"2f1b. Primary Drug Target - Tau (6)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt6(tau6)]='1','1','')) @HIDDEN"
targetinf6,a4a_adrd_specific_treatments,,text,"2f1c. Primary Drug Target - Inflammation (6)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt6(inf6)]='1','1','')) @HIDDEN"
targetsyn6,a4a_adrd_specific_treatments,,text,"2f1d. Primary Drug Target - Synaptic plasticity/neuroprotection (6)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt6(syn6)]='1','1','')) @HIDDEN"
targetoth6,a4a_adrd_specific_treatments,,text,"2f1e. Primary Drug Target - Other target(s) (6)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt6(oth6)]='1','1','')) @HIDDEN"
targetotx6,a4a_adrd_specific_treatments,,text,"2f1e1. Primary Drug Target - Other target(s), specify (6)",,,,,,,[loc_tgt6(oth6)]='1',,,,,," @PLACEHOLDER='target'"
trttrial6,a4a_adrd_specific_treatments,,text,"2f2. Specific treatment and/or trial (6)",,,,,,,[loc_trt_num]>5,,,,,,
nctnum6,a4a_adrd_specific_treatments,,text,"2f2b. Specific treatment and/or trial - NCT identifier (6)",,,,,,,[loc_trt_num]>5,,,,,,
loc_trtnum_missing_6,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">A trial or NCT number is required. Please enter that information.</td> </tr> </tbody> </table></div>",,,,,,,"[trttrial6]='' and [nctnum6]='' and [endyear6]<>''",,,,,,
startmo6,a4a_adrd_specific_treatments,,text,"2f3a. Start date (month) (6)",,,integer,1,12,,[loc_trt_num]>5,y,,,,," @FORCE-MINMAX"
startyear6,a4a_adrd_specific_treatments,,text,"2f3b. Start date (year) (6)",,,integer,1990,[loc_currentyr],,[loc_trt_num]>5,y,,,,," @FORCE-MINMAX"
endmo6,a4a_adrd_specific_treatments,,text,"2f4a. End date (month) (6)",,,integer,1,88,,[loc_trt_num]>5,y,,,,," @FORCE-MINMAX"
endyear6,a4a_adrd_specific_treatments,,text,"2f4b. End date (year) (6)",,,integer,1990,8888,,[loc_trt_num]>5,y,,,,," @FORCE-MINMAX"
loc_startyr_invalid_6,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The start year you entered is not within the approved range. It must be either '8888' or between 1990 and [loc_currentyr]. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"([startyear6]<>'' and [startyear6]<>'8888') and ([startyear6]<>'' and [startyear6]>[loc_currentyr])",,,,,,
loc_endyr_invalid_6,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The end year you entered is not within the approved range. It must be either '8888' or between 1990 and [loc_currentyr]. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"([endyear6]<>'' and [endyear6]<>'8888') and ([endyear6]<>'' and [endyear6]>[loc_currentyr])",,,,,,
loc_startyr_higher_6,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The end year must the same or higher than the start year. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"[endyear6]<>'' and ([startyear6]>[endyear6])",,,,,,
caretrial6,a4a_adrd_specific_treatments,,radio,"2f5. How was the treatment provided? (6)","1, Clinical care|2, Clinical trial|3, Clinical care and clinical trial",,,,,,[loc_trt_num]>5,y,,,,,
trialgrp6,a4a_adrd_specific_treatments,,radio,"2f6. If clinical trial, in which group was the participant? (6)","1, Active treatment|2, Placebo|9, Unknown",,,,,,[loc_trt_num]>5,y,,,,,
a4a_section2g,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 99.8551%; height: 117.8px;"" border=""1""> <tbody> <tr style=""background-color: #c2e0f4;""> <td style=""width: 100.002%;"" colspan=""6"">Treament and/or Trial (7)</td> </tr> <tr style=""height: 66.4px;""> <td style=""width: 15.4175%; height: 66.4px;""> <p>{loc_tgt7:icons}</p> <p>{targetotx7}</p> </td> <td style=""width: 16.5491%; height: 66.4px;""> <p>{trttrial7:icons}</p> <p>NCT-{nctnum7:icons}</p> </td> <td style=""width: 17.8221%; height: 66.4px;""> <p>{startmo7:icons} /</p> <p>{startyear7:icons}</p> </td> <td style=""width: 16.832%; height: 66.4px;""> <p>{endmo7:icons} /</p> <p>{endyear7:icons}</p> </td> <td style=""width: 17.1148%; height: 66.4px;""> <p>{caretrial7:icons}</p> </td> <td style=""width: 16.2662%;""> <p>{trialgrp7:icons}</p> </td> </tr> </tbody> </table> <p> </p></div>",,,,,,,[loc_trt_num]>6,,,,,,
loc_tgt7,a4a_adrd_specific_treatments,,checkbox,"2g1a-2g1e  Primary Drug Target","ab7, Amyloid beta|tau7, Tau|inf7, Inflammation|syn7, Synaptic plasticity / neuroprotection|oth7, Other target(s)",,,,,,[loc_trt_num]>6,,,,,,
targetab7,a4a_adrd_specific_treatments,,text,"2g1a. Primary Drug Target - Amyloid Beta (7)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt7(ab7)]='1','1','')) @HIDDEN"
targettau7,a4a_adrd_specific_treatments,,text,"2g1b. Primary Drug Target - Tau (7)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt7(tau7)]='1','1','')) @HIDDEN"
targetinf7,a4a_adrd_specific_treatments,,text,"2g1c. Primary Drug Target - Inflammation (7)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt7(inf7)]='1','1','')) @HIDDEN"
targetsyn7,a4a_adrd_specific_treatments,,text,"2g1d. Primary Drug Target - Synaptic plasticity/neuroprotection (7)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt7(syn7)]='1','1','')) @HIDDEN"
targetoth7,a4a_adrd_specific_treatments,,text,"2g1e. Primary Drug Target - Other target(s) (7)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt7(oth7)]='1','1','')) @HIDDEN"
targetotx7,a4a_adrd_specific_treatments,,text,"2g1e1. Primary Drug Target - Other target(s), specify (7)",,,,,,,[loc_tgt7(oth7)]='1',y,,,,," @PLACEHOLDER='target'"
trttrial7,a4a_adrd_specific_treatments,,text,"2g2. Specific treatment and/or trial (7)",,,,,,,[loc_trt_num]>6,,,,,,
nctnum7,a4a_adrd_specific_treatments,,text,"2g2b. Specific treatment and/or trial - NCT identifier (7)",,,,,,,[loc_trt_num]>6,,,,,,
loc_trtnum_missing_7,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">A trial or NCT number is required. Please enter that information.</td> </tr> </tbody> </table></div>",,,,,,,"[trttrial7]='' and [nctnum7]='' and [endyear7]<>''",,,,,,
startmo7,a4a_adrd_specific_treatments,,text,"2g3a. Start date (month) (7)",,,integer,1,12,,[loc_trt_num]>6,y,,,,," @FORCE-MINMAX"
startyear7,a4a_adrd_specific_treatments,,text,"2g3b. Start date (year) (7)",,,integer,1990,[loc_currentyr],,[loc_trt_num]>6,y,,,,," @FORCE-MINMAX"
endmo7,a4a_adrd_specific_treatments,,text,"2g4a. End date (month) (7)",,,integer,1,88,,[loc_trt_num]>6,y,,,,," @FORCE-MINMAX"
endyear7,a4a_adrd_specific_treatments,,text,"2g4b. End date (year) (7)",,,integer,1990,8888,,[loc_trt_num]>6,y,,,,," @FORCE-MINMAX"
loc_startyr_invalid_7,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The start year you entered is not within the approved range. It must be either '8888' or between 1990 and [loc_currentyr]. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"([startyear7]<>'' and [startyear7]<>'8888') and ([startyear7]<>'' and [startyear7]>[loc_currentyr])",,,,,,
loc_endyr_invalid_7,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The end year you entered is not within the approved range. It must be either '8888' or between 1990 and [loc_currentyr]. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"([endyear7]<>'' and [endyear7]<>'8888') and ([endyear7]<>'' and [endyear7]>[loc_currentyr])",,,,,,
loc_startyr_higher_7,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The end year must the same or higher than the start year. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"[endyear7]<>'' and ([startyear7]>[endyear7])",,,,,,
caretrial7,a4a_adrd_specific_treatments,,radio,"2g5. How was the treatment provided? (7)","1, Clinical care|2, Clinical trial|3, Clinical care and clinical trial",,,,,,[loc_trt_num]>6,y,,,,,
trialgrp7,a4a_adrd_specific_treatments,,radio,"2g6. If clinical trial, in which group was the participant? (7)","1, Active treatment|2, Placebo|9, Unknown",,,,,,[loc_trt_num]>6,y,,,,,
a4a_section2h,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 99.8551%; height: 117.8px;"" border=""1""> <tbody> <tr style=""background-color: #c2e0f4;""> <td style=""width: 100.002%;"" colspan=""6"">Treatment and/or Trial (8)</td> </tr> <tr style=""height: 66.4px;""> <td style=""width: 15.4175%; height: 66.4px;""> <p>{loc_tgt8:icons}</p> <p>{targetotx8}</p> </td> <td style=""width: 16.5491%; height: 66.4px;""> <p>{trttrial8:icons}</p> <p>NCT-{nctnum8:icons}</p> </td> <td style=""width: 17.8221%; height: 66.4px;""> <p>{startmo8:icons} /</p> <p>{startyear8:icons}</p> </td> <td style=""width: 16.832%; height: 66.4px;""> <p>{endmo8:icons} /</p> <p>{endyear8:icons}</p> </td> <td style=""width: 17.1148%; height: 66.4px;""> <p>{caretrial8:icons}</p> </td> <td style=""width: 16.2662%;""> <p>{trialgrp8:icons}</p> </td> </tr> </tbody> </table> <p> </p></div>",,,,,,,[loc_trt_num]>7,,,,,,
loc_tgt8,a4a_adrd_specific_treatments,,checkbox,"2h1a-2h1e  Primary Drug Target","ab8, Amyloid beta|tau8, Tau|inf8, Inflammation|syn8, Synaptic plasticity / neuroprotection|oth8, Other target(s)",,,,,,[loc_trt_num]>7,,,,,,
targetab8,a4a_adrd_specific_treatments,,text,"2h1a. Primary Drug Target - Amyloid Beta (8)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt8(ab8)]='1','1','')) @HIDDEN"
targettau8,a4a_adrd_specific_treatments,,text,"2h1b. Primary Drug Target - Tau (8)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt8(tau8)]='1','1','')) @HIDDEN"
targetinf8,a4a_adrd_specific_treatments,,text,"2h1c. Primary Drug Target - Inflammation (8)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt8(tau8)]='1','1','')) @HIDDEN"
targetsyn8,a4a_adrd_specific_treatments,,text,"2h1d. Primary Drug Target - Synaptic plasticity/neuroprotection (8)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt8(syn8)]='1','1','')) @HIDDEN"
targetoth8,a4a_adrd_specific_treatments,,text,"2h1e. Primary Drug Target - Other target(s) (8)",,,,,,,,,,,,," @CALCTEXT(if([loc_tgt8(oth8)]='1','1','')) @HIDDEN"
targetotx8,a4a_adrd_specific_treatments,,text,"2h1e1. Primary Drug Target - Other target(s), specify (8)",,,,,,,[loc_tgt8(oth8)]='1',y,,,,," @PLACEHOLDER='target'"
trttrial8,a4a_adrd_specific_treatments,,text,"2h2. Specific treatment and/or trial (8)",,,,,,,[loc_trt_num]>7,,,,,,
nctnum8,a4a_adrd_specific_treatments,,text,"2h2b. Specific treatment and/or trial - NCT identifier (8)",,,,,,,[loc_trt_num]>7,,,,,,
loc_trtnum_missing_8,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">A trial or NCT number is required. Please enter that information.</td> </tr> </tbody> </table></div>",,,,,,,"[trttrial8]='' and [nctnum8]='' and [endyear8]<>''",,,,,,
startmo8,a4a_adrd_specific_treatments,,text,"2h3a. Start date (month) (8)",,,integer,1,12,,[loc_trt_num]>7,y,,,,," @FORCE-MINMAX"
startyear8,a4a_adrd_specific_treatments,,text,"2h3b. Start date (year) (8)",,,integer,1990,[loc_currentyr],,[loc_trt_num]>7,y,,,,," @FORCE-MINMAX"
endmo8,a4a_adrd_specific_treatments,,text,"2h4a. End date (month) (8)",,,integer,1,88,,[loc_trt_num]>7,y,,,,," @FORCE-MINMAX"
endyear8,a4a_adrd_specific_treatments,,text,"2h4b. End date (year) (8)",,,integer,1990,8888,,[loc_trt_num]>7,y,,,,," @FORCE-MINMAX"
loc_startyr_invalid_8,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The start year you entered is not within the approved range. It must be either '8888' or between 1990 and [loc_currentyr]. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"([startyear8]<>'' and [startyear8]<>'8888') and ([startyear8]<>'' and [startyear8]>[loc_currentyr])",,,,,,
loc_endyr_invalid_8,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #f8cac6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The end year you entered is not within the approved range. It must be either '8888' or between 1990 and [loc_currentyr]. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"([endyear8]<>'' and [endyear8]<>'8888') and ([endyear8]<>'' and [endyear8]>[loc_currentyr])",,,,,,
loc_startyr_higher_8,a4a_adrd_specific_treatments,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #F8CAC6; border-color: #E03E2D;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%;"">The end year must the same or higher than the start year. Please edit your response.</td> </tr> </tbody> </table></div>",,,,,,,"[endyear8]<>'' and ([startyear8]>[endyear8])",,,,,,
caretrial8,a4a_adrd_specific_treatments,,radio,"2h5. How was the treatment provided? (8)","1, Clinical care|2, Clinical trial|3, Clinical care and clinical trial",,,,,,[loc_trt_num]>7,y,,,,,
trialgrp8,a4a_adrd_specific_treatments,,radio,"2h6. If clinical trial, in which group was the participant? (8)","1, Active treatment|2, Placebo|9, Unknown",,,,,,[loc_trt_num]>7,y,,,,,
