"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
dsmem8,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Problems with printing or signing own name","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,18h,mem,,
dsmem9,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Problems with learning new tasks or names of new people","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,18i,mem,,
dsbeh1,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center""><sup>(24)</sup>Behavior and Affect</p>",radio,Wanders,"3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19a,baa,,
dsbeh2,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Withdraws from social activities","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19b,baa,,
dsbeh3,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Withdraws from people","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19c,baa,,
dsbeh4,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Loss of interest in hobbies and activities","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19d,baa,,
dsbeh5,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Seems to go into own world","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19e,baa,,
dsbeh6,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Obsessive or repetitive behavior","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19f,baa,,
dsbeh7,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Hides or hoards objects","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19g,baa,,
dsbeh8,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Does not know what to do with familiar objects","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19h,baa,,
dsbeh9,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Increased impulsivity (touching others, arguing, taking things)","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19i,baa,,
dsbeh10,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Appears uncertain, lacks confidence","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19j,baa,,
dsbeh11,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Appears anxious, agitated, or nervous","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19k,baa,,
dsbeh12,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Appears depressed","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19l,baa,,
dsbeh13,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Shows verbal aggression","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19m,baa,,
dsbeh14,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Shows physical aggression","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19n,baa,,
dsbeh15,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Temper tantrums, uncontrollable crying, shouting","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19o,baa,,
dsbeh16,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Shows lethargy or listlessness","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19p,baa,,
dsbeh17,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Talks to self","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,19q,baa,,
dsself1,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center""><sup>(25)</sup>Adult's Self-reported Problems</p>",radio,"Changes in ability to do things","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,20a,obs,,
dsself2,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Hearing things","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,20b,obs,,
dsself3,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Seeing things","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,20c,obs,,
dsself4,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Changes in ""thinking""","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,20d,obs,,
dsself5,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Changes in interests","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,20e,obs,,
dsself6,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"Changes in memory","3, Always been the case | 2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,20f,obs,,
dsother1,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center""><sup>(26)</sup>Notable Significant Changes Observed By Others</p>",radio,"In gait (e.g., stumbling, falling, unsteadiness)","2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,21a,nscobo,,
dsother2,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"In personality (e.g., subdued when was outgoing)","2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,21b,nscobo,,
dsother3,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"In friendliness (e.g., now socially unresponsive)","2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,21c,nscobo,,
dsother4,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"In attentiveness (e.g., misses cues, distracted)","2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,21d,nscobo,,
dsother5,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"In weight (e.g., weight loss or weight gain)","2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,21e,nscobo,,
dsother6,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"In abnormal voluntary movements (head, neck, limbs, trunk)","2, Always but worse | 1, New symptom in past year | 0, Does not apply",,,,,,,y,,21f,nscobo,,
dsarthr,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center""><sup>(27)</sup>Chronic Health Conditions</p>
<p class=""text-center"">Bone, Joint and Muscle</p>",radio,"1. Arthritis","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22a,bjm,,
dsosteop,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"2. Osteoporosis","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22b,bjm,,
dshrtcon,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center"">Heart and Circulation</p>",radio,"3. Heart condition","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22c,hac,,
dschol,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"4. High cholesterol","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22d,hac,,
dshghbp,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"5. High blood pressure","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22e,hac,,
dslowbp,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"6. Low blood pressure","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22f,hac,,
dsstroke,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"7. Stroke","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22g,hac,,
dsdiab,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center"">Hormonal</p>",radio,"8. Diabetes (type 1 or 2)","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22h,hormonal,,
dsthyr,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"9. Thyroid disorder","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22i,hormonal,,
dsasthma,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center"">Lungs/breathing</p>",radio,"10. Asthma","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22j,lb,,
dsbronch,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"11. Chronic bronchitis, emphysema","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22k,lb,,
dsslpdis,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"12. Sleep disorder","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22l,lb,,
dsalcsub,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center"">Mental Health</p>",radio,"13. Alcohol or substance abuse","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22m,mh,,
dsanxiet,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"14. Anxiety disorder","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22n,mh,,
dsadd,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"15. Attention deficit disorder","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22o,mh,,
dsbipolr,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"16. Bipolar disorder","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22p,mh,,
dsad,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"17. Dementia / Alzheimer's disease","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22q,mh,,
dsdep,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"18. Depression","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22r,mh,,
dseatdis,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"19. Eating disorder (anorexia, bulimia)","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22s,mh,,
dsocd,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"20. Obsessive-compulsive disorder","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22t,mh,,
dsschiz,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"21. Schizophrenia","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22u,mh,,
dsmhoth,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"22. Other","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22v,mh,,
dsmhothx,form_b1d_ntg_early_detection_screen_for_dementia,,text,"22b. Other Disorder Specify",,,,,,,"[dsmhoth] > '0'",y,,22v1,,,
dsback,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center"">Pain / Discomfort</p>",radio,"23. Back pain","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22w,pain,,
dsconst,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"24. Constipation","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22x,pain,,
dsfoot,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"25. Foot pain","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22y,pain,,
dsgastro,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"26. Gastrointestinal pain or discomfort","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22z,pain,,
dshead,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"27. Headaches","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22aa,pain,,
dship,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"28. Hip/knee Pain","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22bb,pain,,
dsneck,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"29. Neck/shoulder pain","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22cc,pain,,
dsdizz,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center"">Sensory</p>",radio,"30. Dizziness / vertigo","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22dd,sensory,,
dsimphr,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"31. Impaired hearing","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22ee,sensory,,
dsimpvs,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"32. Impaired vision","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22ff,sensory,,
dscancer,form_b1d_ntg_early_detection_screen_for_dementia,"<p class=""text-center"">Other</p>",radio,"33. Cancer","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22gg,cancer,,
dscancx,form_b1d_ntg_early_detection_screen_for_dementia,,text,"33b. Specify cancer type",,,,,,,"[dscancer] > '0'",y,,22gg1,,,
dschrfat,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"34. Chronic fatigue","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22hh,ntg_oth,,
dsepilep,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"35. Epilepsy / seizure disorder","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22ii,ntg_oth,,
dsreflux,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"36. Heartburn / acid reflux","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22jj,ntg_oth,,
dsincont,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"37. Urinary incontinence","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22kk,ntg_oth,,
dsapnea,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"38. Sleep apnea","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22ll,ntg_oth,,
dstics,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"39. Tics / movement disorder / spasticity","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22mm,ntg_oth,,
dsdental,form_b1d_ntg_early_detection_screen_for_dementia,,radio,"40. Dental pain","1, Recent condition (past year) | 2, Condition diagnosed in last 5 years | 3, Lifelong condition | 0, Condition not present",,,,,,,y,,22nn,ntg_oth,,
dschrnrx,form_b1d_ntg_early_detection_screen_for_dementia,"<div class=""rich-text-field-label""><p class=""text-center""><sup>(28)</sup>Current Medications</p> <p class=""text-center"">Is the participant taking medication for any of these reasons?</p></div>",yesno,"Treatment of chronic conditions",,,,,,,,y,,23a,,,
dsmhrx,form_b1d_ntg_early_detection_screen_for_dementia,,yesno,"Treatment of mental health disorders or behavior problems",,,,,,,,y,,23b,,,
dspainrx,form_b1d_ntg_early_detection_screen_for_dementia,,yesno,"Treatment of pain",,,,,,,,y,,23c,,,
dscomm,form_b1d_ntg_early_detection_screen_for_dementia,<p>,text,"<sup>(29)</sup>Comments related to other notable changes or concerns:",,,,,,,,,,24,,,
dsrecomm,form_b1d_ntg_early_detection_screen_for_dementia,,checkbox,"<div class=""rich-text-field-label""><p><sup>(30)</sup>Next steps / recommendations  <em>(Check all that apply)</em></p></div>","refer, Refer to treating physician for assessment | internal, Review internally by clinical personnel | annual, Include in annual review / annual wellness visit | repeat, Repeat in ______ months: {dsrepmo}",,,,,,,y,,25a,,,
dsrepmo,form_b1d_ntg_early_detection_screen_for_dementia,,text,"Specify number of months to repeat",,,,,,,"[dsrecomm(repeat)] = '1'",y,,25d1,,," @PLACEHOLDER='number of months'"
b2d_instructions,form_b2d_dld_summary_page,,descriptive,"INSTRUCTIONS: For DLD purchasing information, see Down Syndrome Module Coding Guidebook for Initial Visit Packet, Form B2D. ",,,,,,,,,,,,,
dsdld,form_b2d_dld_summary_page,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 276px;"" border=""1"">X<tbody> <tr style=""height: 88px;"">X<td style=""width: 9.50725%; height: 88px;"">X</td> <td style=""width: 9.50725%; height: 88px;"">Category 1: Short-term memory</td> <td style=""width: 9.50725%; height: 88px;"">Category 2: Long-term memory</td> <td style=""width: 9.50725%; height: 88px;"">Category 3: Spatial & temporal orientation</td> <td style=""width: 9.50725%; height: 88px;"">Category 4: Speech</td> <td style=""width: 9.50725%; height: 88px;"">Category 5: Practical skills</td> <td style=""width: 9.50725%; height: 88px;"">Category 6: Mood</td> <td style=""width: 9.50725%; height: 88px;"">Category 7: Activity & interest</td> <td style=""width: 9.50725%; height: 88px;"">Category 8: Behavioral disturbance</td> </tr> <tr style=""height: 17px;"">X<td style=""width: 9.50725%; height: 17px;"">Page 2</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldst2}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldlt2}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldor2}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldsp2}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> </tr> <tr style=""height: 17px;"">X<td style=""width: 9.50725%; height: 17px;"">Page 3</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d; text-align: center;"">X</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldlt3}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldor3}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldpr3}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldai3}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldbd3}</td> </tr> <tr style=""height: 17px;"">X<td style=""width: 9.50725%; height: 17px;"">Page 4</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldst4}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldor4}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldsp4}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldpr4}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldai4}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldbd4}</td> </tr> <tr style=""height: 17px;"">X<td style=""width: 9.50725%; height: 17px;"">Page 5</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldst5}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldsp5}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldpr5}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldai5}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> </tr> <tr style=""height: 17px;"">X<td style=""width: 9.50725%; height: 17px;"">Page 6</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldst6}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldlt6}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldor6}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldsp6}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldai6}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldbd6}</td> </tr> <tr style=""height: 17px;"">X<td style=""width: 9.50725%; height: 17px;"">Page 7</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldst7}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldmd7}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldai7}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldbd7}</td> </tr> <tr style=""height: 17px;"">X<td style=""width: 9.50725%; height: 17px;"">Page 8</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldlt8}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldor8}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldpr8}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldmd8}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldbd8}</td> </tr> <tr style=""height: 17px;"">X<td style=""width: 9.50725%; height: 17px;"">Page 9</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldlt9}</td> <td style=""height: 17px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldor9}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldmd9}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> </tr> <tr style=""height: 17px;"">X<td style=""width: 9.50725%; height: 17px;"">Page 10</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldp10}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldm10}</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> <td style=""width: 9.50725%; height: 17px; background-color: #7e8c8d;"">X</td> </tr> <tr style=""height: 35px;"">X<td style=""width: 9.50725%; height: 35px;"">Category total</td> <td style=""height: 35px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldstm}</td> <td style=""height: 35px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldltm}</td> <td style=""height: 35px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldor}</td> <td style=""height: 35px; width: 9.50725%;"" width=""64"" height=""19"">{dsdldsp}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldprc}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldmd}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldai}</td> <td style=""height: 14.4pt; width: 9.50725%;"" width=""64"" height=""19"">{dsdldbd}</td> </tr> </tbody> </table></div>",,,,,,,,,,,,,
dsdldst2,form_b2d_dld_summary_page,,text,"Category 1: Short-term memory, page 2",,,integer,0,4,,,y,,1a,,,
dsdldst4,form_b2d_dld_summary_page,,text,"Category 1: Short-term memory, page 4",,,integer,0,2,,,y,,1b,,,
dsdldst5,form_b2d_dld_summary_page,,text,"Category 1: Short-term memory, page 5",,,integer,0,4,,,y,,1c,,,
dsdldst6,form_b2d_dld_summary_page,,text,"Category 1: Short-term memory, page 6",,,integer,0,2,,,y,,1d,,,
dsdldst7,form_b2d_dld_summary_page,,text,"Category 1: Short-term memory, page 7",,,integer,0,2,,,y,,1e,,,
dsdldstm,form_b2d_dld_summary_page,,calc,"Category 1: Short-term memory total",[dsdldst2]+[dsdldst4]+[dsdldst5]+[dsdldst6]+[dsdldst7],"(0 - 14)",,,,,,y,,1,,,
dsdldlt2,form_b2d_dld_summary_page,,text,"Category 2: Long-term memory, page 2",,,integer,0,2,,,y,,2a,,,
dsdldlt3,form_b2d_dld_summary_page,,text,"Category 2: Long-term memory, page 3",,,integer,0,2,,,y,,2b,,,
dsdldlt6,form_b2d_dld_summary_page,,text,"Category 2: Long-term memory, page 6",,,integer,0,2,,,y,,2c,,,
