"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
d1a_section9,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 326.875px;"" border=""1""> <tbody> <tr style=""height: 81.5625px;""> <td style=""background-color: #c2e0f4; width: 100%; height: 81.5625px;"" colspan=""6""> <p>MBI affected domains<span style=""font-weight: normal;""> - <span style=""text-decoration: underline;"">Select one or more</span> affected domains<br /><em>(Note: If ""Yes"" is indicated in any domain below, the participant should have a corresponding symptom checked on Form B9 - Clinician Judgment of Symptoms, either from among the specific symptoms denoted there, or in ""other"")</em></span></p> </td> </tr> <tr style=""height: 45.1875px;""> <td style=""width: 6%; background-color: #ecf0f1; height: 45.1875px;"">7a.</td> <td style=""background-color: #ecf0f1; height: 45.1875px; width: 78%;"" colspan=""4""> <p><span style=""font-weight: normal;"">Motivation <em>(e.g., apathy symptoms on Form B9)</em></span></p> </td> <td style=""background-color: #ecf0f1; width: 16%; height: 45.1875px;"">{bdommot:icons}</td> </tr> <tr style=""height: 63.375px;""> <td style=""background-color: #c2e0f4; width: 6%; height: 63.375px;"">7b.</td> <td style=""background-color: #c2e0f4; width: 78%; height: 63.375px;"" colspan=""4""><span style=""font-weight: normal;"">Affective regulation<em> (e.g., anxiety, irritability, depression, and/or euphoria symptoms on Form B9)</em></span></td> <td style=""background-color: #c2e0f4; width: 16%; height: 63.375px;"">{bdomafreg:icons}</td> </tr> <tr style=""height: 63.375px;""> <td style=""width: 6%; background-color: #ecf0f1; height: 63.375px;"">7c.</td> <td style=""background-color: #ecf0f1; width: 78%; height: 63.375px;"" colspan=""4""><span style=""font-weight: normal;"">Impulse control <em>(e.g., obsessions/compulsions, personality change, and/or substance abuse symptoms on Form B9)</em></span></td> <td style=""background-color: #ecf0f1; width: 16%; height: 63.375px;"">{bdomimp:icons}</td> </tr> <tr style=""height: 63.375px;""> <td style=""background-color: #c2e0f4; width: 6%; height: 63.375px;"">7d.</td> <td style=""background-color: #c2e0f4; width: 78%; height: 63.375px;"" colspan=""4""><span style=""font-weight: normal;"">Social appropriateness <em>(e.g., disinhibition, personality change, and/or loss of empathy symptoms on Form B9)</em></span></td> <td style=""background-color: #c2e0f4; width: 16%; height: 63.375px;"">{bdomsocial:icons}</td> </tr> <tr style=""height: 10px;""> <td style=""width: 6%; background-color: #ecf0f1; height: 10px;"">7e.</td> <td style=""background-color: #ecf0f1; width: 78%; height: 10px;"" colspan=""4""><span style=""font-weight: normal;"">Thought content/perception <em>(e.g., delusions and/or hallucinations on Form B9)</em></span></td> <td style=""background-color: #ecf0f1; width: 16%; height: 10px;"">{bdomthts:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[mbi] = '1'",,,,,,
bdommot,d1a_clinical_syndrome,,radio,"7a. MBI affected domains - Motivation","0, No | 1, Yes",,,,,,"[mbi] = '1'",y,,,,,
bdomafreg,d1a_clinical_syndrome,,radio,"7b. MBI affected domains - Affective regulation
","0, No | 1, Yes",,,,,,"[mbi] = '1'",y,,,,,
bdomimp,d1a_clinical_syndrome,,radio,"7c. MBI affected domains - Impulse control
","0, No | 1, Yes",,,,,,"[mbi] = '1'",y,,,,,
bdomsocial,d1a_clinical_syndrome,,radio,"7d. MBI affected domains - Social appropriateness

","0, No | 1, Yes",,,,,,"[mbi] = '1'",y,,,,,
bdomthts,d1a_clinical_syndrome,,radio,"7e. MBI affected domains - Thought content/perception

","0, No | 1, Yes",,,,,,"[mbi] = '1'",y,,,,,
d1a_section10,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%;"" border=""1""> <tbody> <tr> <td style=""width: 100%; background-color: #236fa1; text-align: left;"" colspan=""20""><span style=""color: #ffffff;"">Section 2 - Clinical syndrome</span></td> </tr> <tr> <td style=""width: 100%; text-align: left;"" colspan=""20"">The purpose of Section 2 is to assign a predominant clinical syndrome <span style=""font-weight: normal;"">to participants with dementia and, when appropriate, MCI or MBI, using all available clinical, exam, and neuropsychiatric data.  This should be done using clinical information and cognitive/neuropsychological testing,</span> ideally <span style=""text-decoration: underline;""><em>without</em></span> reference to biomarker data <span style=""font-weight: normal;"">(which is incorporated into the Etiological Diagnoses section in Form D1b). This is not always possible and thus Q9 allows centers to record when biomarker data is known and may have influenced the clinical diagnosis.</span></td> </tr> <tr> <td style=""width: 4%; text-align: right; background-color: #ecf0f1;"" colspan=""2"">8.</td> <td style=""width: 76%; background-color: #ecf0f1;"" colspan=""14""> <p><span style=""font-weight: normal;"">Is there a predominant clinical syndrome?</span></p> <p><em><span style=""font-weight: normal;"">Note that the participant may not meet any clinical criteria or may not have a predominant syndrome (for instance, this is common for MCI and ""impaired, not MCI""). In this case, select ""No.""</span></em></p> </td> <td style=""width: 20%; background-color: #ecf0f1;"" colspan=""4"">{predomsyn:icons}</td> </tr> </tbody> </table></div>",,,,,,,[mbi]<>'',,,,,,
predomsyn,d1a_clinical_syndrome,,radio,"8. Is there a predominant clinical syndrome?","0, No | 1, Yes",,,,,,[mbi]<>'',y,,,,,
d1a_section33,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 131.806px;"" border=""1""> <tbody> <tr style=""height: 10px;""> <td style=""width: 100%; height: 10px; text-align: left;"" colspan=""20""><span style=""font-weight: normal;"">Select the predominant syndrome as present; all others will default to Absent in the NACC database.</span></td> </tr> <tr style=""height: 25.816px;""> <td style=""width: 6%; height: 25.816px; text-align: right; background-color: #c2e0f4;"" colspan=""2"">8a.</td> <td style=""height: 25.816px; width: 78%; background-color: #c2e0f4;"" colspan=""14""><span style=""font-weight: normal;"">Amnestic predominant syndrome</span></td> <td style=""height: 25.816px; width: 16%; background-color: #c2e0f4;"" colspan=""4"">{loc_amndem:icons}</td> </tr> <tr style=""height: 25.816px;""> <td style=""width: 6%; height: 25.816px; text-align: right; background-color: #ecf0f1;"" colspan=""2"">8b.</td> <td style=""height: 25.816px; width: 78%; background-color: #ecf0f1;"" colspan=""14""><span style=""font-weight: normal;"">Dysexecutive predominant syndrome</span></td> <td style=""height: 25.816px; width: 16%; background-color: #ecf0f1;"" colspan=""4"">{loc_dyexecsyn:icons}</td> </tr> <tr style=""height: 44.3056px;""> <td style=""width: 6%; height: 44.3056px; text-align: right; background-color: #c2e0f4;"" colspan=""2"">8c.</td> <td style=""height: 44.3056px; width: 78%; background-color: #c2e0f4;"" colspan=""14""><span style=""font-weight: normal;"">Primary visual presentation (such as posterior cortical atrophy (PCA) syndrome)</span></td> <td style=""height: 44.3056px; width: 16%; background-color: #c2e0f4;"" colspan=""4"">{loc_pca:icons}</td> </tr> <tr style=""height: 25.8681px;""> <td style=""width: 6%; height: 25.8681px; text-align: right; background-color: #ecf0f1;"" colspan=""2"">8d.</td> <td style=""height: 25.8681px; width: 78%; background-color: #ecf0f1;"" colspan=""14""><span style=""font-weight: normal;"">Primary progressive aphasia (PPA) syndrome</span></td> <td style=""height: 25.8681px; width: 16%; background-color: #ecf0f1;"" colspan=""4"">{loc_ppasyn:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[predomsyn] = '1'",,,,,,
loc_amndem,d1a_clinical_syndrome,,checkbox,"8a. Amnestic predominant syndrome
","1, Present",,,,,,,,,,,,
amndem,d1a_clinical_syndrome,,text,"8a. Amnestic predominant syndrome
",,,,,,,,,,,,," @CALCTEXT(if([loc_amndem(1)]='1', '1', '')) @HIDDEN"
loc_dyexecsyn,d1a_clinical_syndrome,,checkbox,"8b. Dysexecutive predominant syndrome
","1, Present",,,,,,,,,,,,
dyexecsyn,d1a_clinical_syndrome,,text,"8b. Dysexecutive predominant syndrome
",,,,,,,,,,,,," @CALCTEXT(if([loc_dyexecsyn(1)]='1', '1', '')) @HIDDEN"
loc_pca,d1a_clinical_syndrome,,checkbox,"8c. Primary visual presentation (such as posterior cortical atrophy (PCA) syndrome)","1, Present",,,,,,,,,,,,
pca,d1a_clinical_syndrome,,text,"8c. Primary visual presentation (such as posterior cortical atrophy (PCA) syndrome)",,,,,,,,,,,,," @CALCTEXT(if([loc_pca(1)]='1', '1', '')) @HIDDEN"
loc_ppasyn,d1a_clinical_syndrome,,checkbox,"8d. Primary progressive aphasia (PPA) syndrome","1, Present",,,,,,,,,,,,
ppasyn,d1a_clinical_syndrome,,text,"8d. Primary progressive aphasia (PPA) syndrome",,,,,,,,,,,,," @CALCTEXT(if([loc_ppasyn(1)]='1', '1', '')) @HIDDEN"
d1a_section11,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 10px;"" border=""1""> <tbody> <tr style=""height: 10px;""> <td style=""width: 8%; height: 10px; background-color: #ecf0f1; text-align: right;"" colspan=""3"">8d1.</td> <td style=""width: 12%; height: 10px; background-color: #ecf0f1; text-align: right;"">Select one:</td> <td style=""width: 80%; height: 10px; background-color: #ecf0f1;"" colspan=""16"">{ppasynt:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[loc_ppasyn(1)] = '1'",,,,,,
ppasynt,d1a_clinical_syndrome,,radio,"8d1. If present, select one:
","1, Logopenic PPA | 2, Semantic PPA | 3, Nonfluent/agrammatic PPA | 4, Primary progressive apraxia of speech | 5, PPA other/not otherwise specified",,,,,,"[loc_ppasyn(1)] = '1'",y,,,,,
d1a_section12,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 39.2882px;"" border=""1""> <tbody> <tr style=""height: 29.2882px;""> <td style=""width: 6%; height: 29.2882px; text-align: right; background-color: #c2e0f4;"" colspan=""2"">8e.</td> <td style=""height: 29.2882px; width: 78%; background-color: #c2e0f4;"" colspan=""14""><span style=""font-weight: normal;"">Behavioral variant frontotemporal (bvFTD) syndrome</span></td> <td style=""height: 29.2882px; width: 16%; background-color: #c2e0f4;"" colspan=""4"">{loc_ftdsyn:icons}</td> </tr> <tr style=""height: 10px;""> <td style=""width: 6%; height: 10px; text-align: right; background-color: #ecf0f1;"" colspan=""2"">8f.</td> <td style=""height: 10px; width: 78%; background-color: #ecf0f1;"" colspan=""14""><span style=""font-weight: normal;"">Lewy body syndrome</span></td> <td style=""height: 10px; width: 16%; background-color: #ecf0f1;"" colspan=""4"">{loc_lbdsyn:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[normcog] = 0 and [predomsyn] = 1",,,,,,
loc_ftdsyn,d1a_clinical_syndrome,,checkbox,"8e. Behavioral variant frontotemporal (bvFTD) syndrome","1, Present",,,,,,,,,,,,
ftdsyn,d1a_clinical_syndrome,,text,"8e. Behavioral variant frontotemporal (bvFTD) syndrome",,,,,,,,,,,,," @CALCTEXT(if([loc_ftdsyn(1)]='1', '1', '')) @HIDDEN"
loc_lbdsyn,d1a_clinical_syndrome,,checkbox,"8f. Lewy body syndrome","1, Present",,,,,,,,,,,,
lbdsyn,d1a_clinical_syndrome,,text,"8f. Lewy body syndrome",,,,,,,,,,,,," @CALCTEXT(if([loc_lbdsyn(1)]='1', '1', '')) @HIDDEN"
d1a_section13,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 10px;"" border=""1""> <tbody> <tr style=""height: 10px;""> <td style=""width: 8%; height: 10px; text-align: right; background-color: #ecf0f1;"" colspan=""3"">8f1.</td> <td style=""height: 10px; background-color: #ecf0f1; width: 12%; text-align: right;"">Select one:</td> <td style=""background-color: #ecf0f1; width: 80%;"" colspan=""16"">{lbdsynt:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[loc_lbdsyn(1)] = 1",,,,,,
lbdsynt,d1a_clinical_syndrome,,radio,"8f1. If present, select one:
","1, Dementia with Lewy bodies | 2, Parkinson's disease | 3, Parkinson's disease dementia syndrome",,,,,,"[loc_lbdsyn(1)] = 1",y,,,,,
d1a_section14,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 54.8855px;"" border=""1""> <tbody> <tr style=""height: 35.1215px;""> <td style=""width: 6%; height: 35.1215px; text-align: right; background-color: #c2e0f4;"" colspan=""2"">8g.</td> <td style=""height: 35.1215px; width: 78%; background-color: #c2e0f4;"" colspan=""14""><span style=""font-weight: normal;"">Non-amnestic multidomain syndrome, not PCA, PPA, bvFTD, or DLB syndrome</span></td> <td style=""height: 35.1215px; width: 16%; background-color: #c2e0f4;"" colspan=""4"">{loc_namndem:icons}</td> </tr> <tr style=""height: 19.764px;""> <td style=""width: 6%; height: 19.764px; text-align: right; background-color: #ecf0f1;"" colspan=""2"">8h.</td> <td style=""height: 19.764px; width: 78%; background-color: #ecf0f1;"" colspan=""14""><span style=""font-weight: normal;"">Primary supranuclear palsy (PSP) syndrome</span></td> <td style=""height: 19.764px; width: 16%; background-color: #ecf0f1;"" colspan=""4"">{loc_pspsyn:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[normcog] = 0 and [predomsyn] = 1",,,,,,
loc_namndem,d1a_clinical_syndrome,,checkbox,"8g. Non-amnestic multidomain syndrome, not PCA, PPA, bvFTD, or DLB syndrome","1, Present",,,,,,,,,,,,
namndem,d1a_clinical_syndrome,,text,"8g. Non-amnestic multidomain syndrome, not PCA, PPA, bvFTD, or DLB syndrome",,,,,,,,,,,,," @CALCTEXT(if([loc_namndem(1)]='1', '1', '')) @HIDDEN"
loc_pspsyn,d1a_clinical_syndrome,,checkbox,"8h. Primary supranuclear palsy (PSP) syndrome
","1, Present",,,,,,,,,,,,
pspsyn,d1a_clinical_syndrome,,text,"8h. Primary supranuclear palsy (PSP) syndrome
",,,,,,,,,,,,," @CALCTEXT(if([loc_pspsyn(1)]='1', '1', '')) @HIDDEN"
d1a_section15,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 15.8854px;"" border=""1""> <tbody> <tr style=""height: 15.8854px;""> <td style=""width: 8%; height: 15.8854px; text-align: right; background-color: #ecf0f1;"" colspan=""3"">8h1.</td> <td style=""height: 15.8854px; width: 12%; background-color: #ecf0f1; text-align: right;"" colspan=""9"">Select one:</td> <td style=""height: 15.8854px; width: 80%; background-color: #ecf0f1;"" colspan=""8"">{pspsynt:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[loc_pspsyn(1)] = 1",,,,,,
pspsynt,d1a_clinical_syndrome,,radio,"8h1. If present, select one:
","1, Richardson's syndrome criteria | 2, Non-Richardson's",,,,,,"[loc_pspsyn(1)] = 1",y,,,,,
d1a_section16,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 59.7222px;"" border=""1""> <tbody> <tr style=""height: 24.8611px;""> <td style=""width: 6%; height: 24.8611px; text-align: right; background-color: #c2e0f4;"" colspan=""2"">8i.</td> <td style=""height: 24.8611px; width: 78%; background-color: #c2e0f4;"" colspan=""14""><span style=""font-weight: normal;"">Traumatic encephalopathy syndrome</span></td> <td style=""height: 24.8611px; width: 16%; background-color: #c2e0f4;"" colspan=""4"">{loc_ctesyn:icons}</td> </tr> <tr style=""height: 24.8611px;""> <td style=""width: 6%; height: 24.8611px; text-align: right; background-color: #ecf0f1;"" colspan=""2"">8j.</td> <td style=""height: 24.8611px; width: 78%; background-color: #ecf0f1;"" colspan=""14""><span style=""font-weight: normal;"">Corticobasal syndrome (CBS)</span></td> <td style=""height: 24.8611px; width: 16%; background-color: #ecf0f1;"" colspan=""4"">{loc_cbssyn:icons}</td> </tr> <tr style=""height: 10px;""> <td style=""width: 6%; height: 10px; text-align: right; background-color: #c2e0f4;"" colspan=""2"">8k.</td> <td style=""height: 10px; width: 78%; background-color: #c2e0f4;"" colspan=""14""><span style=""font-weight: normal;"">Multiple system atrophy (MSA) syndrome</span></td> <td style=""height: 10px; width: 16%; background-color: #c2e0f4;"" colspan=""4"">{loc_msasyn:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[normcog] = 0 and [predomsyn] = 1",,,,,,
loc_ctesyn,d1a_clinical_syndrome,,checkbox,"8i. Traumatic encephalopathy syndrome","1, Present",,,,,,,,,,,,
ctesyn,d1a_clinical_syndrome,,text,"8i. Traumatic encephalopathy syndrome",,,,,,,,,,,,," @CALCTEXT(if([loc_ctesyn(1)]='1', '1', '')) @HIDDEN"
loc_cbssyn,d1a_clinical_syndrome,,checkbox,"8j. Corticobasal syndrome (CBS) syndrome","1, Present",,,,,,,,,,,,
cbssyn,d1a_clinical_syndrome,,text,"8j. Corticobasal syndrome (CBS) syndrome",,,,,,,,,,,,," @CALCTEXT(if([loc_cbssyn(1)]='1', '1', '')) @HIDDEN"
loc_msasyn,d1a_clinical_syndrome,,checkbox,"8k. Multiple system atrophy (MSA) syndrome","1, Present",,,,,,,,,,,,
msasyn,d1a_clinical_syndrome,,text,"8k. Multiple system atrophy (MSA) syndrome",,,,,,,,,,,,," @CALCTEXT(if([loc_msasyn(1)]='1', '1', '')) @HIDDEN"
d1a_section17,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 10px;"" border=""1""> <tbody> <tr style=""height: 10px;""> <td style=""height: 10px; width: 8%; text-align: right; background-color: #c2e0f4;"" colspan=""3"">8k1.</td> <td style=""height: 10px; width: 12%; background-color: #c2e0f4; text-align: right;"" colspan=""9"">Select one:</td> <td style=""height: 10px; width: 80%; background-color: #c2e0f4;"" colspan=""8"">{msasynt:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[loc_msasyn(1)] = 1",,,,,,
msasynt,d1a_clinical_syndrome,,radio,"8k1. If present, select one:
","1, MSA-predominant cerebellar ataxia (MSA-C) | 2, MSA-predominant Parkinsonism (MSA-P) | 3, MSA-predominant dysautonomia",,,,,,"[loc_msasyn(1)] = 1",y,,,,,
d1a_section18,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 127.222px;"" border=""1""> <tbody> <tr style=""height: 24.8611px;""> <td style=""height: 24.8611px; width: 6%; text-align: right; background-color: #ecf0f1;"" colspan=""2"">8l.</td> <td style=""height: 24.8611px; background-color: #ecf0f1; width: 20%;"" colspan=""6""><span style=""font-weight: normal;"">Other</span></td> <td style=""background-color: #ecf0f1; width: 58%; height: 24.8611px;"" colspan=""8"">{othsynx:icons}</td> <td style=""height: 24.8611px; width: 16%; background-color: #ecf0f1;"" colspan=""4"">{loc_othsyn:icons}</td> </tr> <tr style=""height: 42.6389px;""> <td style=""width: 4%; height: 42.6389px; background-color: #c2e0f4;"">9.</td> <td style=""height: 42.6389px; width: 96%; background-color: #c2e0f4;"" colspan=""19""><span style=""font-weight: normal;"">Indicate the source(s) of information used to assign the clinical syndrome: </span><br /><span style=""font-weight: normal;"">Select one or more as </span>Yes<span style=""font-weight: normal;"">; all others will default to </span>No<span style=""font-weight: normal;""> in the NACC database.</span></td> </tr> <tr style=""height: 24.8611px;""> <td style=""height: 24.8611px; text-align: right; width: 6%; background-color: #ecf0f1;"" colspan=""2"">9a.</td> <td style=""height: 24.8611px; width: 78%; background-color: #ecf0f1;"" colspan=""14""><span style=""font-weight: normal;"">Clinical information (history, CDR)</span></td> <td style=""height: 24.8611px; width: 16%; background-color: #ecf0f1;"" colspan=""4"">{loc_syninfclin:icons}</td> </tr> <tr style=""height: 24.8611px;""> <td style=""height: 24.8611px; text-align: right; width: 6%; background-color: #c2e0f4;"" colspan=""2"">9b.</td> <td style=""height: 24.8611px; width: 78%; background-color: #c2e0f4;"" colspan=""14""><span style=""font-weight: normal;"">Cognitive testing</span></td> <td style=""height: 24.8611px; width: 16%; background-color: #c2e0f4;"" colspan=""4"">{loc_syninfctst:icons}</td> </tr> <tr style=""height: 10px;""> <td style=""height: 10px; text-align: right; width: 6%; background-color: #ecf0f1;"" colspan=""2"">9c.</td> <td style=""height: 10px; width: 78%; background-color: #ecf0f1;"" colspan=""14""><span style=""font-weight: normal;"">Biomarkers (MRI, PET, CSF, plasma)</span></td> <td style=""height: 10px; width: 16%; background-color: #ecf0f1;"" colspan=""4"">{loc_syninfbiom:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[normcog] = 0 and [predomsyn] = 1",,,,,,
loc_othsyn,d1a_clinical_syndrome,,checkbox,"8l. Multiple system atrophy (MSA) syndrome","1, Present",,,,,,,,,,,,
othsyn,d1a_clinical_syndrome,,text,"8l. Multiple system atrophy (MSA) syndrome",,,,,,,,,,,,," @CALCTEXT(if([loc_othsyn(1)]='1', '1', '')) @HIDDEN"
othsynx,d1a_clinical_syndrome,,text,"8l1. Other (SPECIFY):",,,,,,,"[loc_othsyn(1)] = 1",,,,,," @PLACEHOLDER=""Specify"""
loc_syninfclin,d1a_clinical_syndrome,,checkbox,"9a. Clinical information (history, CDR)","1, Yes",,,,,,,,,,,,
syninfclin,d1a_clinical_syndrome,,text,"9a. Clinical information (history, CDR)",,,,,,,,,,,,," @CALCTEXT(if([loc_syninfclin(1)]='1', '1', '')) @HIDDEN"
loc_syninfctst,d1a_clinical_syndrome,,checkbox,"9b. Cognitive testing","1, Yes",,,,,,,,,,,,
syninfctst,d1a_clinical_syndrome,,text,"9b. Cognitive testing",,,,,,,,,,,,," @CALCTEXT(if([loc_syninfctst(1)]='1', '1', '')) @HIDDEN"
loc_syninfbiom,d1a_clinical_syndrome,,checkbox,"9c. Biomarkers (MRI, PET, CSF, plasma)","1, Yes",,,,,,,,,,,,
syninfbiom,d1a_clinical_syndrome,,text,"9c. Biomarkers (MRI, PET, CSF, plasma)",,,,,,,,,,,,," @CALCTEXT(if([loc_syninfbiom(1)]='1', '1', '')) @HIDDEN"
d1a_section19,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 292.701px;"" border=""1""> <tbody> <tr style=""height: 30.5035px;""> <td style=""height: 30.5035px; width: 100%; background-color: #236fa1;"" colspan=""20""><span style=""color: #ffffff;"">Section 3 - Primary or contributing non-neurodegenerative or non-CVD conditions</span></td> </tr> <tr style=""height: 71.833px;""> <td style=""height: 71.833px; width: 100%;"" colspan=""20""> <p><span style=""font-weight: normal;"">The purpose of Section 3 is to identify conditions or disorders that are present and potentially contributing to the clinical syndrome. This must be filled out for those with cognitive or behavioral impairment (i.e., MCI, MBI, dementia, etc.) Indicate whether a given condition is a primary, contributing, or non-contributing cause of the observed impairment, based on the clinician's best judgment.</span></p> <p><span style=""font-weight: normal;"">Select one or more syndrome(s) as </span>Present<span style=""font-weight: normal;"">; all others will default to </span>Absent<span style=""font-weight: normal;""> in the NACC database. <em>Only one diagnosis should be selected as </em></span><em>1</em><span style=""font-weight: normal;""><em> = </em></span><em>Primary</em><span style=""font-weight: normal;""><em>. </em></span></p> <p><span style=""font-weight: normal;"">*In order to diagnose a disorder, </span>DSM-5-TR criteria require<span style=""font-weight: normal;""> that symptoms cause clinically significant distress or impairment in social, occupational, or other important areas of functioning. For more guidance see the </span>UDS Coding Guidebook, Form D1a<span style=""font-weight: normal;"">.</span></p> </td> </tr> <tr style=""height: 30.5035px;""> <td style=""height: 30.5035px; background-color: #3598db; text-align: center; width: 66%;"" colspan=""15""><span style=""color: #ffffff;"">Condition</span></td> <td style=""height: 30.5035px; background-color: #3598db; text-align: center; width: 34%;"" colspan=""5""><span style=""color: #ffffff;"">Primary/Contributing</span></td> </tr> <tr style=""height: 24.8611px;""> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 4%;"" colspan=""1"">10.</td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Major depressive disorder (DSM-5-TR criteria*)</span></td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_majdepdx:icons}</span></td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 6%;"" colspan=""1"">{loc_d1a_10a}</td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{majdepdif:icons}</span></td> </tr> <tr style=""height: 42.6389px;""> <td style=""height: 42.6389px; background-color: #ecf0f1; width: 4%;"" colspan=""1"">11.</td> <td style=""height: 42.6389px; background-color: #ecf0f1; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Other specified depressive disorder (DSM-5-TR criteria*)</span></td> <td style=""height: 24.8611px; background-color: #ecf0f1; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_othdepdx:icons}</span></td> <td style=""height: 24.8611px; background-color: #ecf0f1; width: 6%;"" colspan=""1"">{loc_d1a_11a}</td> <td style=""height: 42.6389px; background-color: #ecf0f1; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{othdepdif:icons}</span></td> </tr> <tr style=""height: 24.8611px;""> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 4%;"" colspan=""1"">12.</td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Bipolar disorder (DSM-5-TR criteria*)</span></td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_bipoldx:icons}</span></td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 6%;"" colspan=""1"">{loc_d1a_12a}</td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{bipoldif:icons}</span></td> </tr> <tr style=""height: 42.6389px;""> <td style=""height: 42.6389px; background-color: #ecf0f1; width: 4%;"" colspan=""1"">13.</td> <td style=""height: 42.6389px; background-color: #ecf0f1; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Schizophrenia or other psychotic disorder (DSM-5-TR criteria*)</span></td> <td style=""height: 24.8611px; background-color: #ecf0f1; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_schizop:icons}</span></td> <td style=""height: 24.8611px; background-color: #ecf0f1; width: 6%;"" colspan=""1"">{loc_d1a_13a}</td> <td style=""height: 42.6389px; background-color: #ecf0f1; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{schizoif:icons}</span></td> </tr> <tr style=""height: 24.8611px;""> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 4%;"" colspan=""1"">14.</td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 44%;"" colspan=""9""><span style=""font-weight: normal;"">Anxiety disorder (DSM-5-TR criteria*)</span></td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 22%;"" colspan=""5""><span style=""font-weight: normal;"">{loc_anxiet:icons}</span></td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 6%;"" colspan=""1"">{loc_d1a_14a}</td> <td style=""height: 24.8611px; background-color: #c2e0f4; width: 24%;"" colspan=""4""><span style=""font-weight: normal;"">{anxietif:icons}</span></td> </tr> </tbody> </table></div>",,,,,,,[predomsyn]<>'',,,,,,
loc_majdepdx,d1a_clinical_syndrome,,checkbox,"10. Major depressive disorder (DSM-5-TR criteria*)","1, Present",,,,,,,,,,,,
majdepdx,d1a_clinical_syndrome,,text,"10. Major depressive disorder (DSM-5-TR criteria*)",,,,,,,,,,,,," @CALCTEXT(if([loc_majdepdx(1)]='1', '1', '')) @HIDDEN"
loc_d1a_10a,d1a_clinical_syndrome,,descriptive,"<div class=""rich-text-field-label""><p>10a.</p></div>",,,,,,,"[loc_majdepdx(1)] = 1",,,,,,
