error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
F2-FCV-m-066,066,Error,F2,FCV,C19BRFBYR,Missingness,C19BRFBYR conditionally present,"If C19BRF_F =1, then C19BRFBYR cannot be blank","Q7. C19BRF_F (During any of your COVID-19 infections since your last  visit, did you experience new problems with thinking, remembering,
or concentration (e.g., brain fog)?)  = 1, then Q7a2 C19BRFBYR (When did you first experience changes in thinking, remembering, or concentration: year?) cannot be blank",If C19BRF_F = 1 and C19BRFBYR =  blank,n/a,n/a,,,
F2-FCV-m-067,067,Error,F2,FCV,C19BRFBYR,Missingness,C19BRFBYR conditionally blank,"If C19BRF_F = 0, 8, or 9, then C19BRFBYR should be blank","If Q7. C19BRF_F (During any of your COVID-19 infections since your last  visit, did you experience new problems with thinking, remembering, or concentration (e.g., brain fog)?) = 0, 8, or 9, then Q7a2. C19BRFBYR (When did you first experience changes in thinking, remembering, or concentration: year?) should be blank","If C19BRF_F in (0, 8, 9) and C19BRFBYR not = blank",n/a,,,,
F2-FCV-c-068,068,Error,F2,FCV,C19BRFBYR,Conformity,C19BRFBYR conforms,"C19BRFBYR must be between 2020 to current year, 8888, 9999","Q7a2. C19BRFBYR (When did you first experience changes in thinking, remembering, or concentration: year?) must be an integer between 2020 to current year, 8888, 9999",IF  C19BRFBYR <2020 or (C19BRFBYR >current year and C19BRFBYR ne 8888 and C19BRFBYR ne 9999),n/a,n/a,,,
F2-FCV-c-069,069,Error,F2,FCV,C19BRFDUR,Conformity,C19BRFDUR conforms,"C19BRFDUR must be an integer between 1-5, 8","Q7b. C19BRFDUR (How long did it take to recover changes in thinking, remembering, or concentration?) must be an integer between 1-5, 8",IF  C19BRFDUR<0 or (C19BRFDUR>5 and C19BRFDUR ne 8),n/a,n/a,,,
F2-FCV-m-070,070,Error,F2,FCV,C19BRFDUR,Missingness,C19BRFDUR conditionally present,"If C19BRF_F = 1, then C19BRFDUR cannot be blank","Q 7. C19BRF_F (During any of your COVID-19 infections since your last  visit, did you experience new problems with thinking, remembering,
or concentration (e.g., brain fog)?) = 1, then Q7b. C19BRFDUR(How long did it take to recover changes in thinking, remembering, or concentration?) cannot be blank",If C19BRF_F = 1 and C19BRFDUR=  blank,n/a,n/a,,,
F2-FCV-m-071,071,Error,F2,FCV,C19BRFDUR,Missingness,C19BRFDUR conditionally blank,"If C19BRF_F = 0, 8, or 9, then C19BRFDUR should be blank","If Q7. C19BRF_F (During any of your COVID-19 infections since your last  visit, did you experience new problems with thinking, remembering, or concentration (e.g., brain fog)?) = 0, 8, or 9, then Q7b. C19BRFDUR (How long did it take to recover changes in thinking, remembering, or concentration?) should be blank","If C19BRF_F in (0, 8, 9) and C19BRFDUR not = blank",n/a,,,,
F2-FCV-m-072,072,Error,F2,FCV,C19MEDC_F,Missingness,C19MEDC_F conditionally present,"If C19RECDIAG = 1, then C19MEDC_F cannot be blank","Q4. C19RECDIAG(Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 1, then Q8. C19MEDC_F(Did you ever seek medical care for COVID-19 since [last f2_form_date]?) cannot be blank",If C19RECDIAG= 1 and C19MEDC_F =  blank,n/a,n/a,,,
F2-FCV-m-073,073,Error,F2,FCV,C19MEDC_F,Missingness,C19MEDC_F conditionally blank,"If C19DIAG = 0, 8, or 9, then C19MEDC_F should be blank","If Q1. C19DIAG (Have you ever tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare provider)?) = 0, 8, or 9, then Q8. C19MEDC_F (Did you ever seek medical care for COVID-19 since [last f2_form_date]?) should be blank","If C19DIAG in (0, 8, 9) and C19MEDC_F not = blank",n/a,,,,
F2-FCV-c-074,074,Error,F2,FCV,C19MEDC_F,Conformity,C19MEDC_F conforms,"C19MEDC_F must be an integer between 0-1, 8, 9","Q8. C19MEDC_F (Did you ever seek medical care for COVID-19 since [last f2_form_date]?) must be an integer between 0-1, 8, 9",IF  C19MEDC_F<0 or (C19MEDC_F>1 and C19MEDC_Fne 8 and C19MEDC_Fne 9),n/a,n/a,,,
F2-FCV-m-075,075,Error,F2,FCV,C19OPATR_F,Missingness,C19OPATR_F conditionally present,"If C19MEDC_F = 1, then C19OPATR_Fcannot be blank","Q8. C19MEDC_F (Did you ever seek medical care for COVID-19 since [last f2_form_date]?)= 1, then Q8a. C19OPATR_F (Since [last f2_form_date], did you receive any type of outpatient treatment for your COVID-19 infection such as monoclonal antibody treatment, oral antiviral, subcutaneous injection of antiviral, or other treatment?) cannot be blank",If C19MEDC_F = 1 and C19OPATR_F =  blank,n/a,n/a,,,
F2-FCV-m-076,076,Error,F2,FCV,C19OPATR_F,Missingness,C19OPATR_F conditionally blank,"If C19MEDC_F = 0, 8, or 9, then C19OPATR_F should be blank","If Q8. C19MEDC_F (Did you ever seek medical care for COVID-19 since [last f2_form_date]?) = 0, 8, or 9, then Q8a. C19OPATR_F (Since [last f2_form_date], did you receive any type of outpatient treatment for your COVID-19 infection such as monoclonal antibody treatment, oral antiviral, subcutaneous injection of antiviral, or other treatment?) should be blank","If C19MEDC_F in (0, 8, 9) and C19OPATR_F not = blank",n/a,,,,
F2-FCV-c-077,077,Error,F2,FCV,C19OPATR_F,Conformity,C19OPATR_F conforms,"C19OPATR_Fmust be an integer between 0-1, 8, 9","Q8. C19OPATR_F (Since [last f2_form_date], did you receive any type of outpatient treatment for your COVID-19 infection such as monoclonal antibody treatment, oral antiviral, subcutaneous injection of antiviral, or other treatment?) must be an integer between 0-1, 8, 9",IF  C19OPATR_F <0 or (C19OPATR_F >1 and C19OPATR_F ne 8 and C19OPATR_F ne 9),n/a,n/a,,,
F2-FCV-m-078,078,Error,F2,FCV,C19OPATRMO,Missingness,C19OPATRMO conditionally present,"If C19OPATR_F = 1, then C19OPATRMO cannot be blank","Q8a. C19OPATR_F (Since [last f2_form_date], did you receive any type of outpatient treatment for your COVID-19 infection such as monoclonal antibody treatment, oral antiviral, subcutaneous injection of antiviral, or other treatment?) = 1, then Q8a1a C19OPATRMO (When did you receive this outpatient treatment: month?) cannot be blank",If C19OPATR_F = 1 and C19OPATRMO=  blank,n/a,n/a,,,
F2-FCV-m-079,079,Error,F2,FCV,C19OPATRMO,Missingness,C19OPATRMO conditionally blank,"If C19OPATR_F = 0, 8, or 9, then C19OPATRMO should be blank","If Q8a. C19OPATR_F (Since [last f2_form_date], did you receive any type of outpatient treatment for your COVID-19 infection such as monoclonal antibody treatment, oral antiviral, subcutaneous injection of antiviral, or other treatment?) = 0, 8, or 9, then Q8a1a. C19OPATRMO (When did you receive this outpatient treatment: month?) should be blank","If C19OPATR_F in (0, 8, 9) and C19OPATRMO not = blank",n/a,,,,
F2-FCV-c-080,080,Error,F2,FCV,C19OPATRMO,Conformity,C19OPATRMO conforms,"C19OPATRMO must be an integer between 1-12, 88, 99","Q8a1a. C19OPATRMO(When did you receive this outpatient treatment: month?) must be an integer between 1-12, 88, 99",IF  C19OPATRMO<1 or (C19OPATRMO>12 and C19OPATRMOne 88 and C19OPATRMOne 99 ),n/a,n/a,,,
F2-FCV-m-081,081,Error,F2,FCV,C19OPATRYR,Missingness,C19OPATRYR conditionally present,"If C19OPATR_F =1, then C19OPATRYR cannot be blank","Q8a. C19OPATR_F (Since [last f2_form_date], did you receive any type of outpatient treatment for your COVID-19 infection such as monoclonal antibody treatment, oral antiviral, subcutaneous injection of antiviral, or other treatment?)  = 1, then Q8a1b C19OPATRYR (When did you receive this outpatient treatment: year?) cannot be blank",If C19OPATR_F = 1 and C19BRFBYR =  blank,n/a,n/a,,,
F2-FCV-m-082,082,Error,F2,FCV,C19OPATRYR,Missingness,C19OPATRYR conditionally blank,"If C19OPATR_F = 0, 8, or 9, then C19OPATRYR should be blank","If Q8a. C19OPATR_F (Since [last f2_form_date], did you receive any type of outpatient treatment for your COVID-19 infection such as monoclonal antibody treatment, oral antiviral, subcutaneous injection of antiviral, or other treatment?) = 0, 8, or 9, then Q8a1b. C19OPATRYR (When did you receive this outpatient treatment: year?) should be blank","If C19OPATR_F in (0, 8, 9) and C19OPATRYR not = blank",n/a,,,,
F2-FCV-c-083,083,Error,F2,FCV,C19OPATRYR,Conformity,C19OPATRYR conforms,"C19OPATRYR must be between 2020 to current year, 8888, 9999","Q8a1b. C19OPATRYR (When did you receive this outpatient treatment: year?) must be an integer between 2020 to current year, 8888, 9999",IF  C19OPATRYR<2020 or (C19OPATRYR>current year and C19OPATRYRne 8888 and C19OPATRYRne 9999),n/a,n/a,,,
F2-FCV-m-084,084,Error,F2,FCV,C19MEDCTYP_F,Missingness,C19MEDCTYP_F conditionally present,"If C19RECDIAG = 1, then C19MEDCTYP_F cannot be blank","Q4. C19RECDIAG(Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 1, then Q8b. C19MEDCTYP_F (Since [last f2_form_date], what was the highest level of medical care you received for COVID-19?) cannot be blank",If C19RECDIAG= 1 and C19MEDCTYP_F=  blank,n/a,n/a,,,
F2-FCV-m-085,085,Error,F2,FCV,C19MEDCTYP_F,Missingness,C19MEDCTYP_F conditionally blank,"If C19MEDC_F = 0, 8, or 9, then C19MEDCTYP_F should be blank","If Q8. C19MEDC_F (Did you ever seek medical care for COVID-19 since [last f2_form_date]?) = 0, 8, or 9, then Q8b. C19MEDCTYP_F (Since [last f2_form_date], what was the highest level of medical care you received for COVID-19?) should be blank","If C19MEDC_F in (0, 8, 9) and C19MEDCTYP_F not = blank",n/a,,,,
F2-FCV-c-086,086,Error,F2,FCV,C19MEDCTYP_F,Conformity,C19MEDC_F conforms,"C19MEDCTYP_F must be an integer between 1-5, 8, 9","Q8b. C19MEDCTYP_F (Since [last f2_form_date], what was the highest level of medical care you received for COVID-19?) must be an integer between 1-5, 8, 9",IF  C19MEDCTYP_F <1 or (C19MEDCTYP_F >5 and C19MEDCTYP_F ne 8 and C19MEDCTYP_F ne 9),n/a,n/a,,,
F2-FCV-m-087,087,Error,F2,FCV,C19HOSPN_F,Missingness,C19HOSPN_F conditionally present,"If C19RECDIAG = 1, then C19HOSPN_F cannot be blank","Q4. C19RECDIAG(Have you tested positive for COVID-19 and/or been diagnosed with COVID-19 by a healthcare professional since [last f2_form_date]?) = 1, then Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) cannot be blank",If C19RECDIAG= 1 and C19HOSPN_F=  blank,n/a,n/a,,,
F2-FCV-m-088,088,Error,F2,FCV,C19HOSPN_F,Missingness,C19HOSPN_F conditionally blank,"If C19MEDCTYP_F = 1, 2, 3, 8, or 9, then C19HOSPN_F should be blank","If Q8b. C19MEDCTYP_F (Since [last f2_form_date], what was the highest level of medical care you received for COVID-19?) = 1,2, 3, 8, or 9, then Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) should be blank","If C19MEDCTYP_F in (1, 2, 3, 8, 9) and C19HOSPN_F not = blank",n/a,,,,
F2-FCV-c-089,089,Error,F2,FCV,C19HOSPN_F,Conformity,C19HOSPN_F conforms,"C19HOSPN_F must be an integer between 1-3, 9","Q8c. C19HOSPN_F(Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) must be an integer between 1-3, 9",IF  C19HOSPN_F<1 or (C19HOSPN_F>3 and C19HOSPN_Fne 9),n/a,n/a,,,
F2-FCV-m-090,090,Error,F2,FCV,C19H1MO,Missingness,C19H1MO conditionally present,"If C19HOSPN_F= 1-3, then C19H1MO cannot be blank","Q8c. C19HOSPN_F(Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 1-3, then Q8c1a. C19H1MO (Date of most recent hospitalization:
month) cannot be blank",If C19HOSPN_F> 0 and C19HOSPN_F<4 and C19H1MO=  blank,n/a,n/a,,,
F2-FCV-m-091,091,Error,F2,FCV,C19H1MO,Missingness,C19H1MO conditionally blank,"If C19HOSPN_F = 9, then C19H1MO should be blank","If Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 9, then Q8c1a. C19H1MO (Date of most recent hospitalization: month) should be blank",If C19HOSPN_F = 9 and C19H1MO not = blank,n/a,,,,
F2-FCV-c-092,092,Error,F2,FCV,C19H1MO,Conformity,C19H1MO conforms,"C19H1MO must be an integer between 1-12, 88, 99","Q8c1a. C19H1MO(Date of most recent hospitalization:
month) must be an integer between 1-12, 88, 99",IF  C19H1MO<1 or (C19H1MO>12 and C19H1MO ne 88 and C19H1MO ne 99 ),n/a,n/a,,,
F2-FCV-m-093,093,Error,F2,FCV,C19H1YR,Missingness,C19H1YR conditionally present,"If C19HOSPN_F= 1-3, then C19H1YR cannot be blank","Q8c. C19HOSPN_F(Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 1-3, then Q8c1b. C19H1YR (Date of most recent hospitalization:
year) cannot be blank",If C19HOSPN_F> 0 and C19HOSPN_F<4 and C19H1YR=  blank,n/a,n/a,,,
F2-FCV-m-094,094,Error,F2,FCV,C19H1YR,Missingness,C19H1YR conditionally blank,"If C19HOSPN_F = 9, then C19H1YR should be blank","If Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 9, then Q8c1b. C19H1YR (Date of most recent hospitalization: year) should be blank",If C19HOSPN_F = 9 and C19H1YR not = blank,n/a,,,,
F2-FCV-c-095,095,Error,F2,FCV,C19H1YR,Conformity,C19H1YR conforms,"C19H1YR must be between 2020 to current year, 8888, 9999","Q8c1a. C19H1YR(Date of most recent hospitalization:
year) must be an integer between 2020 to current year, 8888, 9999",IF  C19H1YR <2020 or (C19H1YR > current year and C19H1YR ne 8888 and C19H1YR ne 9999),n/a,n/a,,,
F2-FCV-m-096,096,Error,F2,FCV,C19H1DYS,Missingness,C19H1DYS conditionally present,"If C19HOSPN_F= 1-3, then C19H1DYS cannot be blank","Q8c. C19HOSPN_F(Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 1-3, then Q8c2. C19H1DYS (How many days were you
hospitalized?) cannot be blank",If C19HOSPN_F> 0 and C19HOSPN_F<4 and C19H1DYS =  blank,n/a,n/a,,,
F2-FCV-m-097,097,Error,F2,FCV,C19H1DYS,Missingness,C19H1DYS conditionally blank,"If C19HOSPN_F = 9, then C19H1DYS should be blank","If Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 9, then Q8c2. C19H1DYS (How many days were you hospitalized?) should be blank",If C19HOSPN_F = 9 and C19H1DYS not = blank,n/a,,,,
F2-FCV-c-098,098,Error,F2,FCV,C19H1DYS,Conformity,C19H1DYS conforms,"C19H1DYS must be an integer between 1-888, or 999","Q8c4. C19H2DYS (How many days were you hospitalized?) must be an integer bewtween 1-888, 999",If C19H1DYS < 1or (C19H1DYS > 888 and C19H1DYS not = 999),,,,,
F2-FCV-m-099,099,Error,F2,FCV,C19H2MO,Missingness,C19H2MOconditionally present,"If C19HOSPN_F= 2-3, then C19H2MO cannot be blank","Q8c. C19HOSPN_F(Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 2-3, then Q8c3a. C19H2MO (Date of most recent hospitalization:
month) cannot be blank",If C19HOSPN_F> 1 and C19HOSPN_F<4 and C19H2MO=  blank,n/a,n/a,,,
F2-FCV-m-100,100,Error,F2,FCV,C19H2MO,Missingness,C19H2MO conditionally blank,"If C19HOSPN_F = 1 or 9, then C19H2MO should be blank","If Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 1 or 9, then Q8c3a. C19H2MO (Date of next most recent hospitalization: month) should be blank","If C19HOSPN_F in (1, 9) and C19H2MO not = blank",n/a,,,,
F2-FCV-c-101,101,Error,F2,FCV,C19H2MO,Conformity,C19H2MO conforms,"C19H2MO must be an integer between 1-12, 88, 99","Q8c3a. C19H2MO (Date of most recent hospitalization:
month) must be an integer between 1-12, 88, 99",IF  C19H2MO <1 or (C19H2MO >12 and C19H2MO ne 88 and C19H2MO ne 99 ),n/a,n/a,,,
F2-FCV-m-102,102,Error,F2,FCV,C19H2YR,Missingness,C19H2YR conditionally present,"If C19HOSPN_F= 2-3, then C19H2YR cannot be blank","Q8c. C19HOSPN_F(Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 2-3, then Q8c3b. C19H2YR(Date of most recent hospitalization:
year) cannot be blank",If C19HOSPN_F> 1 and C19HOSPN_F<4 and C19H2YR=  blank,n/a,n/a,,,
F2-FCV-m-103,103,Error,F2,FCV,C19H2YR,Missingness,C19H2YR conditionally blank,"If C19HOSPN_F = 1 or 9, then C19H2YR should be blank","If Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 1 or 9, then Q8c3b. C19H2YR (Date of next most recent hospitalization: year) should be blank","If C19HOSPN_F in (1, 9) and C19H2YR not = blank",n/a,,,,
F2-FCV-c-104,104,Error,F2,FCV,C19H2YR,Conformity,C19H2YR conforms,"C19H2YR must be between 2020 to current year, 8888, 9999","Q8c3b. C19H2YR(Date of most recent hospitalization:
year) must be an integer between 2020 to current year, 8888, 9999",IF  C19H2YR <2020 or (C19H2YR > current year and C19H2YR ne 8888 and C19H2YR ne 9999),n/a,n/a,,,
F2-FCV-m-105,105,Error,F2,FCV,C19H2DYS,Missingness,C19H2DYS conditionally present,"If C19HOSPN_F= 2-3, then C19H2DYS cannot be blank","Q8c. C19HOSPN_F(Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 2-3, then Q8c4. C19H2DYS (How many days were you
hospitalized?) cannot be blank",If C19HOSPN_F> 1 and C19HOSPN_F< 4 and C19H2DYS=  blank,n/a,n/a,,,
F2-FCV-m-106,106,Error,F2,FCV,C19H2DYS,Missingness,C19H2DYS conditionally blank,"If C19HOSPN_F = 1 or 9, then C19H2DYS should be blank","If Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 1 or 9, then Q8c4. C19H2DYS (How many days were you hospitalized?) should be blank","If C19HOSPN_F in (1, 9) and C19H2DYS not = blank",n/a,,,,
F2-FCV-c-107,107,Error,F2,FCV,C19H2DYS,Conformity,C19H2DYS conforms,"C19H2DYS must be an integer between 1-888, or 999","Q8c4. C19H2DYS (How many days were you hospitalized?) must be an integer bewtween 1-888, 999",If C19H2DYS < 1or (C19H2DYS > 888 and C19H2DYS not = 999),,,,,
F2-FCV-m-108,108,Error,F2,FCV,C19H3MO,Missingness,C19H3MO conditionally present,"If C19HOSPN_F= 3, then C19H3MO cannot be blank","Q8c. C19HOSPN_F(Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 3, then Q8c5a. C19H3MO (Date of most recent hospitalization:
month) cannot be blank",If C19HOSPN_F= 3 and C19H3MO=  blank,n/a,n/a,,,
F2-FCV-m-109,109,Error,F2,FCV,C19H3MO,Missingness,C19H3MO conditionally blank,"If C19HOSPN_F = 1, 2 or 9, then C19H3MO should be blank","If Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 1, 2, or 9, then Q8c5a. C19H3MO (Date of next most recent hospitalization: month) should be blank","If C19HOSPN_F in (1, 2, 9) and C19H3MO not = blank",n/a,,,,
F2-FCV-c-110,110,Error,F2,FCV,C19H3MO,Conformity,C19H3MO conforms,"C19H3MO must be an integer between 1-12, 88, 99","Q8c5a. C19H3MO(Date of most recent hospitalization:
month) must be an integer between 1-12, 88, 99",IF  C19H3MO <1 or (C19H3MO>12 and C19H3MO ne 88 and C19H3MO ne 99 ),n/a,n/a,,,
F2-FCV-m-111,111,Error,F2,FCV,C19H3YR,Missingness,C19H3YR conditionally present,"If C19HOSPN_F= 3, then C19H3YR cannot be blank","Q8c. C19HOSPN_F(Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 3, then Q8c5b. C19H3YR (Date of most recent hospitalization:
year) cannot be blank",If C19HOSPN_F = 3 and C19H3YR =  blank,n/a,n/a,,,
F2-FCV-m-112,112,Error,F2,FCV,C19H3YR,Missingness,C19H3YR conditionally blank,"If C19HOSPN_F = 1, 2 or 9, then C19H3YR should be blank","If Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 1, 2, or 9, then Q8c5b. C19H3YR (Date of next most recent hospitalization: year) should be blank","If C19HOSPN_F in (1, 2, 9) and C19H3YR not = blank",n/a,,,,
F2-FCV-c-113,113,Error,F2,FCV,C19H3YR,Conformity,C19H3YR conforms,"C19H3YR must be between 2020 to current year, 8888, 9999","Q8c5b. C19H3YR(Date of most recent hospitalization:
year) must be an integer between 2020 to current year, 8888, 9999",IF  C19H3YR <2020 or (C19H3YR > current year and C19H3YR ne 8888 and C19H3YR ne 9999),n/a,n/a,,,
F2-FCV-m-114,114,Error,F2,FCV,C19H3DYS,Missingness,C19H3DYS conditionally present,"If C19HOSPN_F= 3, then C19H3DYS cannot be blank","Q8c. C19HOSPN_F(Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 3, then Q8c6. C19H3DYS (How many days were you
hospitalized?) cannot be blank",If C19HOSPN_F=3and C19H3DYS =  blank,n/a,n/a,,,
F2-FCV-m-115,115,Error,F2,FCV,C19H3DYS,Missingness,C19H3DYS conditionally blank,"If C19HOSPN_F = 1, 2 or 9, then C19H3DYS should be blank","If Q8c. C19HOSPN_F (Since [last f2_form_date], how many times have you been admitted to the hospital for COVID-19?) = 1, 2, or 9, then Q8c6. C19H3DYS (How many days were you hospitalized?) should be blank","If C19HOSPN_F in (1, 2, 9) and C19H3DYS not = blank",n/a,,,,
F2-FCV-c-116,116,Error,F2,FCV,C19H3DYS,Conformity,C19H3DYS conforms,"C19H3DYS must be an integer between 1-888, or 999","Q8c6. C19H3DYS (How many days were you hospitalized?) must be an integer bewtween 1-888, 999",If C19H3DYS < 1or (C19H3DYS > 888 and C19H3DYS not = 999),,,,,
F2-FCV-m-117,117,Error,F2,FCV,C19VAC_F,Missingness,C19VAC_F must be present,C19VAC_F cannot be blank,Q9. C19VAC_F(Have you received at least one vaccination against COVID-19 since [last f2_form_date]?) cannot be blank,IF C19VAC_F =blank,n/a,n/a,,,
F2-FCV-c-118,118,Error,F2,FCV,C19VAC_F,Conformity,C19VAC_F conforms,"C19VAC_F must be an integer between 0-1,8, 9","Q9. C19VAC_F (Have you received at least one vaccination against COVID-19 since [last f2_form_date]?) must be an integer between 0-1,8, 9","IF  C19VAC_F not in (0, 1, 8, 9)",n/a,n/a,,,
F2-FCV-m-119,119,Error,F2,FCV,C19NVAC_F,Missingness,C19NVAC_F conditionally present,"If C19VAC_F = 1, then C19NVAC_F cannot be blank","Q9. C19VAC_F (Have you received at least one vaccination against COVID-19 since [last f2_form_date]?) = 1, then Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) cannot be blank",If C19VAC_F = 1 and C19NVAC_F=  blank,n/a,n/a,,,
F2-FCV-m-120,120,Error,F2,FCV,C19NVAC_F,Missingness,C19NVAC_F conditionally blank,"If C19VAC_F = 0, 8, or 9, then C19NVAC_F should be blank","If Q9. C19VAC_F (Have you received at least one vaccination against COVID-19 since [last f2_form_date]?) = 0, 8, or 9, then Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) should be blank","If C19VAC_F in (0, 8, 9) and C19NVAC_F not = blank",n/a,,,,
F2-FCV-c-121,121,Error,F2,FCV,C19NVAC_F,Conformity,C19NVAC_F conforms,"C19NVAC_F must be an integer between 1-5, 7-9","Q9. C19NVAC_F(Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) must be an integer between 1-5, 7-9",IF  C19NVAC_F <1 or C19NVAC_F >9 or C19NVAC_F = 6,n/a,n/a,,,
F2-FCV-m-122,122,Error,F2,FCV,C19VAC1MO_F,Missingness,C19VAC1MO_F conditionally present,"If C19NVAC_F = 1,3,5, or 7, then C19VAC1MO_F cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1,3,5, or 7, then Q9ba. C19VAC1MO_F(When did you receive your first COVID-19 vaccination since [last f2_form_date]: month?) cannot be blank",If (C19NVAC_F = 1 or C19NVAC_F = 3 or C19NVAC_F = 5 or C19NVAC_F = 7) and C19VAC1MO_F=  blank,n/a,n/a,,,
F2-FCV-m-123,123,Error,F2,FCV,C19VAC1MO_F,Missingness,C19VAC1MO_F conditionally blank,"If C19NVAC_F = 2, 4, 8, or 9, then C19VAC1MO_F should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 2, 4, 8, or 9, then Q9ba. C19VAC1MO_F (When did you receive your first COVID-19 vaccination since [last f2_form_date]: month?) should be blank","If C19NVAC_F in (2, 4, 8, 9) and C19VAC1MO_F not = blank",n/a,,,,
F2-FCV-c-124,124,Error,F2,FCV,C19VAC1MO_F,Conformity,C19VAC1MO_F conforms,"C19VAC1MO_F must be an integer between 1-12, 88, 99","Q9ba. C19VAC1MO_F(When did you receive your first COVID-19 vaccination since [last f2_form_date]: month?) must be an integer between 1-12, 88, 99",IF  C19VAC1MO_F<1 or (C19VAC1MO_F>12 and C19VAC1MO_Fne 88 and C19VAC1MO_Fne 99 ),n/a,n/a,,,
F2-FCV-m-125,125,Error,F2,FCV,C19VAC1YR_F,Missingness,C19VAC1YR_F conditionally present,"If C19NVAC_F = 1,3,5, or 7, then C19VAC1YR_F cannot be blank","Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 1,3,5, or 7, then Q9ba. C19VAC1YR_F (When did you receive your first COVID-19 vaccination since [last f2_form_date]: year?) cannot be blank",If (C19NVAC_F = 1 or C19NVAC_F = 3 or C19NVAC_F = 5 or C19NVAC_F = 7) and C19VAC1YR_F=  blank,n/a,n/a,,,
F2-FCV-m-126,126,Error,F2,FCV,C19VAC1YR_F,Missingness,C19VAC1YR_F conditionally blank,"If C19NVAC_F = 2, 4, 8, or 9, then C19VAC1YR_F should be blank","If Q9a. C19NVAC_F (Since [last f2_form_date], how many COVID-19 vaccine doses have you received?) = 2, 4, 8, or 9, then Q9bb. C19VAC1YR_F (When did you receive your first COVID-19 vaccination since [last f2_form_date]: year?) should be blank","If C19NVAC_F in (2, 4, 8, 9) and C19VAC1YR_F not = blank",n/a,,,,
F2-FCV-c-127,127,Error,F2,FCV,C19VAC1YR_F,Conformity,C19VAC1YR_F conforms,"C19VAC1YR_F must be between 2020 to current year, 8888, 9999","Q9bb. C19VAC1YR_F(When did you receive your first COVID-19 vaccination since [last f2_form_date]: year?) must be an integer between 2020 to current year, 8888, 9999",IF  C19VAC1YR_F<2020 or (C19VAC1YR_F> current year and C19VAC1YR_F ne 8888 and C19VAC1YR_F ne 9999),n/a,n/a,,,
F2-FCV-c-128,128,Error,F2,FCV,C19TVAC1,Conformity,C19TVAC1 conforms,"C19TVAC1 must be an integer between 1-4, 8 ,9","Q9. C19TVAC1 (Which COVID-19 vaccine did you first receive?) must be an integer between 1-4, 8, 9",IF  C19TVAC1<1 or (C19TVAC1>4 and C19TVAC1 ne 8 and C19TVAC1 ne 9),n/a,n/a,,,
