"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
a5_5m2,a5_participant_health_history,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Specify primary site:</span></p></div>",,,,,,,"[a5_5m]='1' or [a5_5m]='2'",,,,,,
a5_5n,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">COVID-19 infection</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
a5_5n1,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Requiring hospitalization?</span></p></div>","1, Yes | 0, No | 9, Unknown",,,,,,"[a5_5n]='1' or [a5_5n]='2'",,,,,,
a5_5o,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Asthama/COPD/pulmonary disease</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
a5_5o1,a5_participant_health_history,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Age at diagnosis</span></p></div>",,"999 = unknown",number,0,999,,"[a5_5o]='1' or [a5_5o]='2'",,,,,,
a5_5p,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Chronic kidney disease</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
a5_5p1,a5_participant_health_history,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Age at diagnosis</span></p></div>",,"999 = unknown",number,0,999,,"[a5_5p]='1' or [a5_5p]='2'",,,,,,
a5_5q,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Liver disease</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
a5_5q1,a5_participant_health_history,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Age at diagnosis</span></p></div>",,"999 = unknown",number,0,999,,"[a5_5q]='1' or [a5_5q]='2'",,,,,,
a5_5r,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Peripheral vascular disease</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
a5_5r1,a5_participant_health_history,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Age at diagnosis</span></p></div>",,"999 = unknown",number,0,999,,"[a5_5r]='1' or [a5_5r]='2'",,,,,,
ptsd,a5_participant_health_history,"<div class=""rich-text-field-label""><p>Psychiatric conditions, diagnosed or treated by a physician</p></div>",radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Post-traumatic stress disorder (PTSD)</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
bipolar,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Bipolar disorder</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
schiz,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Schizophrenia</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
dep2yrs,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Depression -- Active depression in the last two years</span></p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
depothr,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Depression -- Depression episodes more than two years ago</span></p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
anxiety,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Anxiety</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
ocd,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Obsessive-compulsive disorder (OCD)</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
npsydev,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Developmental neuropsychiatric disorders (e.g., autism spectrum disorder [ASD], attention-deficit hyperactivity disorder [ADHD], dyslexia)</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
psycdis,a5_participant_health_history,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Other psychiatric disorders</span></p></div>","0, Absent | 1, Recent/active | 2, Remote/inactive | 9, Unknown",,,,,,,,,,,,
psycdisx,a5_participant_health_history,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">If recent/active or remote/inactive, specify disorder:</span></p></div>",,,,,,,"[psycdis] = '1' OR [psycdis] = '2'",,,,,,
ivp_b1_instructions,b1_vital_signs_and_anthropometrics,,descriptive,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;""><em>INSTRUCTIONS: This form is to be completed by the clinician. </em></span></p> <p><span style=""font-weight: normal;""><em>For additional clarification and examples, see <a href=""https://files.alz.washington.edu/documentation/uds3-ivp-b1.pdf"" target=""_blank"" rel=""noopener"">UDS Coding Guidebook for Initial Visit Packet, Form B1</a>. OR </em></span><a href=""https://files.alz.washington.edu/documentation/uds3-ivp-b1a.pdf"" target=""_blank"" rel=""noopener""><span style=""font-weight: normal;""><em>Blood Pressure Addendum</em></span></a></p> <p><span style=""font-weight: normal;""><em>Check only <u>one</u> box per question.</em></span></p></div>",,,,,,,,,,,,,
height,b1_vital_signs_and_anthropometrics,"<div class=""rich-text-field-label""><p>Participant vital signs and anthropometrics</p></div>",text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Participants height (centimeters)</span></p></div>",,"88.8 = not assessed",number_1dp,,,,,,,,,,
weight,b1_vital_signs_and_anthropometrics,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Subject weight (kilograms)</span></p></div>",,"888 = not assessed",number,,,,,,,,,,
bpsys,b1_vital_signs_and_anthropometrics,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Enter the average (mean) of two readings spaced at least 1 minute apart for each arm.</span></p> <p><em><span style=""font-weight: normal;"">For detailed instructions, see </span>Steps for Proper BP Measurment<span style=""font-weight: normal;"">, below.</span></em></p></div>",,"888 = not assessed",integer,,,,,,,,,,
b1_3a,b1_vital_signs_and_anthropometrics,,descriptive,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Participant blood pressure - </span>left arm<span style=""font-weight: normal;"">:</span></p> <table style=""border-collapse: collapse; width: 45.12022630834512%;"" border=""0""> <tbody> <tr> <td style=""width: 40.738504998716095%; text-align: right;"">{b1_3a1}</td> <td style=""width: 11.768340119266892%; text-align: center;"">/</td> <td style=""width: 44.23997242091376%; text-align: left;"">{b1_3a2}</td> </tr> </tbody> </table> <p><em><span style=""font-weight: normal;"">                          (888/888=not assessed)</span></em></p></div>",,,,,,,,,,,,,
b1_3a1,b1_vital_signs_and_anthropometrics,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">systolic left arm</span></p></div>",,,number,70,888,,,,,,,,
b1_3a2,b1_vital_signs_and_anthropometrics,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">diastolic left arm</span></p></div>",,,number,30,888,,,,,,,,
b1_3b,b1_vital_signs_and_anthropometrics,,descriptive,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Participant blood pressure - </span>right arm<span style=""font-weight: normal;"">:</span></p> <table style=""border-collapse: collapse; width: 45.12022630834512%;"" border=""0""> <tbody> <tr> <td style=""width: 40.738504998716095%; text-align: right;"">{b1_3b1}</td> <td style=""width: 11.768340119266892%; text-align: center;"">/</td> <td style=""width: 44.23997242091376%; text-align: left;"">{b1_3b2}</td> </tr> </tbody> </table> <p><em><span style=""font-weight: normal;"">                        (888/888=not assessed)</span></em></p></div>",,,,,,,,,,,,,
b1_3b1,b1_vital_signs_and_anthropometrics,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">systolic left arm</span></p></div>",,,number,,,,,,,,,,
b1_3b2,b1_vital_signs_and_anthropometrics,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">diastolic left arm</span></p></div>",,,number,30,888,,,,,,,,
b1_4,b1_vital_signs_and_anthropometrics,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Was the blood pressure taken using an approved divide or cuff?</span><br /><em><span style=""font-weight: normal;"">For a list of approved devices, please visit here</span></em></p> <p> </p> <p>need active link to insert</p></div>","0, No | 1, Yes | 9, Unknown",,,,,,,,,,,,
hrate,b1_vital_signs_and_anthropometrics,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Participant resting heart rate (pulse)</span></p></div>",,"888 = not assessed",integer,33,888,,,,,,,,
b1_6,b1_vital_signs_and_anthropometrics,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Waist circumference (centimeters)</span></p></div>",,"888 = not assessed",integer,,,,,,,,,,
b1_7,b1_vital_signs_and_anthropometrics,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Hip circumference (centimeters)</span></p></div>",,"888 = not assessed",integer,,,,,,,,,,
bp_instructions,b1_vital_signs_and_anthropometrics,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 1134px; background-color: #97a9ca; border-color: #316297; border-style: solid;""> <tbody> <tr style=""height: 18px;""> <td style=""width: 48.373408769448375%; background-color: #316297; height: 18px;""><span style=""color: #ffffff;"">Steps for Proper BP Measurement</span></td> <td style=""width: 48.373408769448375%; background-color: #316297; height: 18px;""><span style=""color: #ffffff;"">Instructions</span></td> </tr> <tr style=""height: 296px;""> <td style=""width: 48.373408769448375%; height: 296px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p>Step 1: Properly prepare the patient</p> </div> </div> </div> </td> <td style=""width: 48.373408769448375%; height: 296px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <ol> <li><span style=""font-weight: normal;"">Have the patient relax, sitting in a chair (feet on floor, back supported) for >5 min.</span></li> <li><span style=""font-weight: normal;"">The patient should avoid caffeine, exercise, and smoking for at least 30 minutes before measurement.</span></li> <li><span style=""font-weight: normal;"">Ensure that patient has emptied his/her bladder.</span></li> <li><span style=""font-weight: normal;"">Neither the patient nor the observer should talk during the rest period or during the measurement.</span></li> <li><span style=""font-weight: normal;"">Remove all clothing covering the location of cuff placement.</span></li> <li><span style=""font-weight: normal;"">Measurements made while the patient is sitting or lying on an examining table do not fulfill these criteria.</span></li> </ol> </div> </div> </div> </td> </tr> <tr style=""height: 260px;""> <td style=""width: 48.373408769448375%; height: 260px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p>Step 2: Use proper technique for BP measurements</p> </div> </div> </div> </td> <td style=""width: 48.373408769448375%; height: 260px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <ol> <li><span style=""font-weight: normal;"">Use a BP measurement device that has been validated, and ensure that the device is calibrated periodically.</span></li> <li><span style=""font-weight: normal;"">Support the patient's arm (e.g., have it resting on a desk).</span></li> <li><span style=""font-weight: normal;"">Position the middle of the cuff on the patient's upper arm at the level of the right atrium (the midpoint of the sternum).</span></li> <li><span style=""font-weight: normal;"">Use the correct cuff size, such that the bladder encircles 80% of the arm, and note if a larger- or smaller-than-normal cuff size is used.</span></li> <li><span style=""font-weight: normal;"">Either the stethoscope diaphragm or bell may be used for auscultatory readings</span></li> </ol> </div> </div> </div> </td> </tr> <tr style=""height: 224px;""> <td style=""width: 48.373408769448375%; height: 224px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p>Step 3: Take the proper measurements needed for diagnosis and treatment of elevated BP/ hypertension</p> </div> </div> </div> </td> <td style=""width: 48.373408769448375%; height: 224px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <ol> <li><span style=""font-weight: normal;"">Take two BP readings in both arms.</span></li> <li><span style=""font-weight: normal;"">Separate the second set of measurements from the first by 1 minute.</span></li> <li><span style=""font-weight: normal;"">For auscultatory determinations, use a palpated estimate of radial pulse obliteration pressure to estimate SBP. Inflate the cuff 20-30 mm Hg above this level for an auscultatory determination of the BP level.</span></li> <li><span style=""font-weight: normal;"">For auscultatory readings, deflate the cuff pressure 2 mm Hg per second, and listen for Korotkoff sounds.</span></li> </ol> </div> </div> </div> </td> </tr> <tr style=""height: 188px;""> <td style=""width: 48.373408769448375%; height: 188px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p>Step 4: Properly document accurate BP readings</p> </div> </div> </div> </td> <td style=""width: 48.373408769448375%; height: 188px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <ol> <li><span style=""font-weight: normal;"">Record SBP and DBP. If using the auscultatory technique, record SBP and DBP as onset of the first Korotkoff sound and disappearance of all Korotkoff sounds, respectively, using the nearest even number.</span></li> <li><span style=""font-weight: normal;"">It is recommended to note the time of most recent BP medication taken before measurements (this would be noted locally and not submitted to NACC).</span></li> </ol> </div> </div> </div> </td> </tr> <tr style=""height: 92px;""> <td style=""width: 48.373408769448375%; height: 92px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p>Step 5: Average the readings</p> </div> </div> </div> </td> <td style=""width: 48.373408769448375%; height: 92px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-weight: normal;"">Record the average of the two readings of SBP and DBP in the left arm, and the two readings of SBP and DBP in the right arm. Enter the averages in 1a and 1b, respectively.</span></p> </div> </div> </div> </td> </tr> <tr style=""height: 56px;""> <td style=""width: 48.373408769448375%; height: 56px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p>Step 6: Give BP readings to patient</p> </div> </div> </div> </td> <td style=""width: 48.373408769448375%; height: 56px;""> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p><span style=""font-weight: normal;"">It is recommended to provide patients with the SBP/DBP readings both orally and in writing.</span></p> </div> </div> </div> </td> </tr> </tbody> </table> <p> </p> <p>Interpretation of values: Categories of BP in Adults *</p> <table style=""border-collapse: collapse; width: 81.35838150289018%; height: 54px; background-color: #97a9ca; border-color: #316297; border-style: solid;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 30.129993634431564%; height: 18px; background-color: #316297;""><span style=""color: #ffffff;"">BP Category</span></td> <td style=""width: 25.57198303932647%; height: 18px; background-color: #316297;""><span style=""color: #ffffff;"">SBP</span></td> <td style=""width: 7.484453069698038%; height: 18px; text-align: center; background-color: #316297;""> </td> <td style=""width: 30.310680083133526%; height: 18px; background-color: #316297;""><span style=""color: #ffffff;"">DBP</span></td> </tr> <tr style=""height: 18px;""> <td style=""width: 30.129993634431564%; height: 18px;""><span style=""font-weight: normal;"">Elevated</span></td> <td style=""width: 25.57198303932647%; height: 18px;""><span style=""font-weight: normal;"">< 120 mm Hg</span></td> <td style=""width: 7.484453069698038%; height: 18px; text-align: center;""><span style=""font-weight: normal;"">and</span></td> <td style=""width: 30.310680083133526%; height: 18px;""><span style=""font-weight: normal;"">< 80 mm Hg</span></td> </tr> <tr style=""height: 18px;""> <td style=""width: 30.129993634431564%; height: 18px;""><span style=""font-weight: normal;"">Elevated</span></td> <td style=""width: 25.57198303932647%; height: 18px;""><span style=""font-weight: normal;"">120 - 129 mm Hg</span></td> <td style=""width: 7.484453069698038%; height: 18px; text-align: center;""><span style=""font-weight: normal;"">and</span></td> <td style=""width: 30.310680083133526%; height: 18px;""><span style=""font-weight: normal;"">< 80 mm Hg</span></td> </tr> </tbody> </table> <table style=""border-collapse: collapse; width: 81.35838150289018%; height: 36px; background-color: #97a9ca; border-color: #316297; border-style: solid;"" border=""1""> <tbody> <tr style=""height: 18px;""> <td style=""width: 15.2027637283237%; height: 18px;""><span style=""font-weight: normal;"">Hypertension:</span></td> <td style=""width: 13.200689785059398%; height: 18px;""><span style=""font-weight: normal;"">Stage 1</span></td> <td style=""width: 25.700561446986104%; height: 18px;""><span style=""font-weight: normal;"">130 - 139 mm Hg</span></td> <td style=""width: 7.285694036310863%; text-align: center; height: 18px;""><span style=""font-weight: normal;"">or</span></td> <td style=""width: 30.52006340216387%; height: 18px;""><span style=""font-weight: normal;"">80-89 mm Hg</span></td> </tr> <tr style=""height: 18px;""> <td style=""width: 15.2027637283237%; height: 18px;""> </td> <td style=""width: 13.200689785059398%; height: 18px;""><span style=""font-weight: normal;"">Stage 2</span></td> <td style=""width: 25.700561446986104%; height: 18px;""><span style=""font-weight: normal;"">≥ 140 mm Hg</span></td> <td style=""width: 7.285694036310863%; text-align: center; height: 18px;""><span style=""font-weight: normal;"">or</span></td> <td style=""width: 30.52006340216387%; height: 18px;""><span style=""font-weight: normal;"">≥ 90 mm Hg</span></td> </tr> </tbody> </table> <div class=""page"" title=""Page 2""> <div class=""layoutArea""> <div class=""column""> <p><br />* <em><span style=""font-weight: normal;"">Individuals with SBP and DBP in 2 categories should be designated to the higher BP category. BP indicates blood pressure (based on an average of ≥2 careful readings obtained on ≥2 occasions); DBP, diastolic blood pressure; and SBP, systolic blood pressure</span></em></p> </div> </div> </div></div>",,,,,,,,,,,,,
ivp_b4_instructions,b4_cdr_dementia_staging_instrument,,descriptive,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;""><em>INSTRUCTIONS: For information on the required online CDR training, see UDS Coding Guidebook for Initial Visit Packet, Form B4. This form is to be completed by the clinician or other trained health professional, based on co-participant report and behavioral and neurological exam of the subject. In the extremely rare instances when no co-participant is available, the clinician or other trained health professional must complete this form using all other available information and his/her best clinical judgment. Score only as decline from previous level due to <u>cognitive loss</u>, not impairment due to other factors, such as physical disability. For further information, see <a href=""https://files.alz.washington.edu/documentation/uds3-ivp-b4.pdf"" target=""_blank"" rel=""noopener"">UDS Coding Guidebook for Initial Visit Packet, Form B4</a>.</em></span></p></div>",,,,,,,,,,,,,
memory,b4_cdr_dementia_staging_instrument,"<div class=""rich-text-field-label""><p>Section 1: CDR<sup>©</sup> Dementia Staging Instrument<sup>1</sup></p></div>",radio,Memory,"0, None -- No memory loss, or slight inconsistent forgetfulness | 0.5, Questionable -- Consistent slight forgetfulness; partial recollection of events; ""benign"" forgetfulness | 1, Mild -- Moderate memory loss, more marked for recent events; defect interferes with everyday activities | 2, Moderate -- Severe memory loss; only highly learned material retained; new material rapidly lost | 3, Severe -- Severe memory loss; only fragments remain",,,,,,,,,1,,,
orient,b4_cdr_dementia_staging_instrument,,radio,Orientation,"0, None -- Fully oriented|0.5, Questionable -- Fully oriented except for slight difficulty with time relationships|1, Mild -- Moderate difficulty with time relationships; oriented for place at examination; may have geographic disorientation elsewhere|2, Moderate -- Severe difficulty with time relationships; usually disoriented to time, often to place|3, Severe -- Oriented to person only",,,,,,,,,2,,,
judgment,b4_cdr_dementia_staging_instrument,,radio,"Judgment and problem solving","0, None -- Solves everyday problems, handles business and financial affairs well; judgment good in relation to past performance|0.5, Questionable -- Slight impairment in solving problems, similarities, and differences|1, Mild -- Moderate difficulty in handling problems, similarities, and differences; social judgment usually maintained|2, Moderate -- Severely impaired in handling problems, similarities, and differences; social judgment usually impaired|3, Severe -- Unable to make judgments or solve problems",,,,,,,,,3,,,
commun,b4_cdr_dementia_staging_instrument,,radio,"Community affairs","0, None -- Independent function at usual level in job, shopping, volunteer and social groups|0.5, Questionable -- Slight impairment in these activities|1, Mild -- Unable to function independently at these activities, although may still be engaged in some; appears normal to casual inspection|2, Moderate -- No pretense of independent function outside the home; appears well enough to be taken to functions outside the family home|3, Severe - No pretense of independent function outside the home; appears too ill to be taken to functions outside the family home",,,,,,,,,4,,,
homehobb,b4_cdr_dementia_staging_instrument,,radio,"Home and hobbies","0, None -- Life at home, hobbies, and intellectual interests well maintained|0.5, Questionable -- Life at home, hobbies, and intellectual interests slightly impaired|1, Mild -- Mild but definitie impairment of function at home; more difficult chores abandoned; more complicated hobbies and interests abandoned|2, Moderate -- Only simple chores preserved; very restricted interests, poorly maintained|3, Severe -- No significant function in the home",,,,,,,,,5,,,
perscare,b4_cdr_dementia_staging_instrument,,radio,"Personal care","0, None -- Fully capable of self-care|1, Mild -- Needs prompting|2, Moderate -- Requires assistance in dressing, hygiene, keeping of personal effects|3, Severe -- Requires much help with personal care; frequent incontinence",,,,,,,,,6,,,
cdrsum,b4_cdr_dementia_staging_instrument,,calc,"<p>CDR SUM OF BOXES</p>","sum([memory],[orient],[judgment],[commun],[homehobb],[perscare])",,,,,,,,,7,,,
cdrglob,b4_cdr_dementia_staging_instrument,,text,"<div class=""rich-text-field-label""><p>Global CDR<br /><br /><a href=""https://naccdata.org/data-collection/tools-calculators/cdr"">https://naccdata.org/data-collection/tools-calculators/cdr</a></p></div>",,,number_1dp,,,,,,,8,,,
comport,b4_cdr_dementia_staging_instrument,"<div class=""rich-text-field-label""><p>SECTION 2: NACC FTLD BEHAVIOR & LANGUAGE DOMAINS</p></div>",radio,"Behavior, comportment, and personality<sup>2</sup>","0, None -- Socially appropriate behavior|0.5, Questionable -- Questionable changes in comportment, empathy, appropriateness of actions|1, Mild -- Mild but definite changes in behavior|2, Moderate -- Moderate behavioral changes, affecting interpersonal relationships and interactions in a significant manner|3, Severe -- Severe behavioral changes, making interpersonal interactions all unidirectional",,,,,,,,,9,,,
cdrlang,b4_cdr_dementia_staging_instrument,,radio,Language<sup>3</sup>,"0, None -- No language difficulty, or occasional mild tip-of-the-tongue|0.5, Questionable -- Consistent mild word-finding difficulties; simplification of word choice; circumlocution; decreased phrase length; and/or mild comprehension difficulties|1, Mild -- Moderate word-finding difficulty in speech; cannot name objects in environment; reduced phrase length and/or agrammatical speech and/or reduced comprehensions in conversation and reading|2, Moderate -- Moderate to severe impairments in either speech or comprehension; has difficulty communicating thoughts; writing may be slightly more effective|3, Severe -- Severe comprehension deficits; no intelligible speech",,,,,,,,,10,,,
ivp_b5_instruct,b5_neuropsychiatric_inventory_questionnaire_npiq,,descriptive,"<div class=""rich-text-field-label""><p><em><span style=""font-weight: normal;"">INSTRUCTIONS</span><span style=""font-weight: normal;"">: This form is to be completed by the clinician or other trained health professional based on co-participant interview, as described by the training video. (This is not to be completed by the subject as a paper-and-pencil self-report.) For information on NPI-Q Interview Certification, see <a href=""https://files.alz.washington.edu/documentation/uds3-ivp-b5.pdf"" target=""_blank"" rel=""noopener"">UDS Coding Guidebook for Initial Visit Packet, Form B5</a>. </span></em></p> <p><em><span style=""font-weight: normal;"">Check only <span style=""text-decoration: underline;"">one</span> box for each category of response.</span></em></p> <p> </p> <table style=""width: 100%; border-collapse: collapse; border-color: #FFA500; border-style: solid;"" border=""2""> <tbody> <tr> <td style=""width: 100%;""> <div class=""page"" title=""Page 1""> <div class=""section""> <div class=""layoutArea""> <div class=""column""> <p>CORRECTED INSTRUCTIONS: <span style=""font-weight: normal;"">Please answer the following questions based on changes that have occurred since the patient first began to experience memory (i.e., cognitive) problems. </span>Select 1=Yes only if the symptom(s) has been present in the last month. otherwise, select 0=No.<span style=""font-weight: normal;""> (NOTE: for the UDS, please administer the NPI-Q to all subjects.)</span></p> <p><span style=""font-weight: normal;"">For each item marked </span>1=Yes<span style=""font-weight: normal;"">, rate the SEVERITY of the symptom (how it affects the patient):<br /><br /></span><span style=""font-weight: normal;"">1=</span>Mild<span style=""font-weight: normal;""> (noticeable, but not a significant change)</span></p> <p><span style=""font-weight: normal;"">2=</span>Moderate<span style=""font-weight: normal;""> (significant, but not a dramatic change)</span></p> <p><span style=""font-weight: normal;"">3=</span>Severe<span style=""font-weight: normal;""> (very marked or prominent; a dramatic change)<br /><br /></span></p> </div> </div> </div> </div> </td> </tr> </tbody> </table></div>",,,,,,,,,,,,,
npiqinf,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"NPI CO-PARTICIPANT:","1, Spouse | 2, Child | 3, Other {npiqinfx}",,,,,,,,,1,,,
npiqinfx,b5_neuropsychiatric_inventory_questionnaire_npiq,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">Other:</span></p></div>",,,,,,,"[npiqinf] = '3'",,,,,," @PLACEHOLDER='SPECIFY'"
del,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Delusions -- <span style=""font-weight: normal;"">Does the participant have false beliefs, such as thinking that others are stealing from him/her in some way?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,2a.,,,
delsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[del] = '1'",,,2b.,,,
hall,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Hallucinations <span style=""font-weight: normal;"">-- Does the patient have hallucinations such as false visions or voices? Does he or she seem to hear or see things that are not present?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,3a.,,,
hallsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[hall] = '1'",,,3b.,,,
agit,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Agitation/aggression<span style=""font-weight: normal;""> -- Is the patient resistive to help from others at times, or hard to handle?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,4a.,,,
agitsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[agit] = '1'",,,4b.,,,
depd,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Depression/dysphoria <span style=""font-weight: normal;"">-- Does the patient seem sad or say that he/she is depressed?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,5a.,,,
depdsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[depd] = '1'",,,5b.,,,
anx,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Anxiety <span style=""font-weight: normal;"">-- Does the patient become upset when separated from you? does he/she have any other signs of nervousness such as shortness of breath, sighing, being unable to relax, or feeling excessively tense?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,6a.,,,
anxsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[anx] = '1'",,,6b.,,,
elat,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,"<div class=""rich-text-field-label""><p>Elation/euphoria <span style=""font-weight: normal;"">-- Does the patient appear to feel too good or act excessively happy?</span></p></div>","1, Yes|0, No|9, Unknown",,,,,,,,,7a.,,,
elatsev,b5_neuropsychiatric_inventory_questionnaire_npiq,,radio,Severity,"1, Mild|2, Moderate|3, Severe|9, Unknown",,,,,,"[elat] = '1'",,,7b.,,,
