"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
d1b_section6d,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4; height: 120.88px;"" border=""0""> <tbody> <tr style=""height: 24.1761px;""> <td style=""width: 6.08128%; height: 24.1761px;""> </td> <td style=""width: 12.304%; height: 24.1761px;"">6d1.</td> <td style=""width: 50.3555%; height: 24.1761px;"">Consistent with AD</td> <td style=""width: 31.2468%; height: 24.1761px;"">{tracerad:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.08128%; height: 24.1761px;""> </td> <td style=""width: 12.304%; height: 24.1761px;"">6d2.</td> <td style=""width: 50.3555%; height: 24.1761px;"">Consistent with FTLD</td> <td style=""width: 31.2468%; height: 24.1761px;"">{tracerftld:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.08128%; height: 24.1761px;""> </td> <td style=""width: 12.304%; height: 24.1761px;"">6d3.</td> <td style=""width: 50.3555%; height: 24.1761px;"">Consistent with LBD</td> <td style=""width: 31.2468%; height: 24.1761px;"">{tracerlbd:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.08128%; height: 24.1761px;""> </td> <td style=""width: 12.304%; height: 24.1761px;"">6d4.</td> <td style=""width: 50.3555%; height: 24.1761px;"">Consistent with other etiology</td> <td style=""width: 31.2468%; height: 24.1761px;"">{traceroth:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 6.08128%; height: 24.1761px;""> </td> <td style=""width: 12.304%; height: 24.1761px;""> </td> <td style=""width: 50.3555%; height: 24.1761px;"">{tracerothx:icons}</td> <td style=""width: 31.2468%; height: 24.1761px;""> </td> </tr> </tbody> </table></div>",,,,,,,"[tracothdx]='1' or [tracothdx]='2'",,,,,,
tracerad,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">6d1. Consistent with AD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[tracothdx]='1' or [tracothdx]='2'",,,,,,
tracerftld,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">6d2. Consistent with FTLD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[tracothdx]='1' or [tracothdx]='2'",,,,,,
tracerlbd,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">6d3. Consistent with LBD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[tracothdx]='1' or [tracothdx]='2'",,,,,,
traceroth,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">6d4. Consistent with other etiology </span>(SPECIFY)<span style=""font-weight: normal;"">:<br /></span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[tracothdx]='1' or [tracothdx]='2'",,,,,,
tracerothx,d1b_biomarkers_used_to_support_etiological_diagnos,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">6d4a. Consistent with other etiology (specify)</span></p></div>",,,,,,,"[traceroth]<>""""",y,,,,," @PLACEHOLDER='SPECIFY'"
pet_warning3,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; background-color: #e03e2d; border-color: #e03e2d;""><span style=""color: #ffffff;"">WARNING: You indicated that other tracer-based imaging was used to assess the etiological diagnosis, but did not indicate at least one etiology that was excluded, confirmed, or indeterminate by other tracer-based imaging (questions 6d1-6d4 are blank). At least one of these etiologies should be selected.</span></td> </tr> </tbody> </table></div>",,,,,,,"([tracothdx]=1 or [tracothdx]=2) and ([tracerad]="""" and [tracerftld]="""" and [tracerlbd]="""" and [traceroth]="""")",,,,,,
d1b_section1a_6,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #3598db;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; background-color: #3598db; border-color: #3598db;""><span style=""color: #ffffff;"">7. Structural Imaging</span></td> </tr> </tbody> </table> <table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4;"" border=""1""> <tbody> <tr> <td style=""width: 13.3198%;"">7a.</td> <td style=""width: 53.4328%;"">Structural Imaging (i.e., MRI or CT)<span style=""font-weight: normal;""> - Was structural imaging data or information used to support an etiological diagnosis?</span></td> <td style=""width: 33.3763%;"">{structdx:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[imagingdx]=2 or [imagingdx]=3",,,,,,
structdx,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p>7a. Structural Imaging (i.e., MRI or CT)<span style=""font-weight: normal;""> - Was structural imaging data or information used to support an etiological diagnosis?</span></p></div>","0, No | 1, Yes, results were normal or abnormal | 2, Yes, results were indeterminate",,,,,,"[imagingdx]=2 or [imagingdx]=3",y,,,,,
d1b_section1a7,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4;"" border=""0""> <tbody> <tr> <td style=""width: 12.7283%;""> </td> <td style=""width: 10.9238%;"">7a1.</td> <td style=""width: 51.4447%;"">Atrophy pattern conistent with AD</td> <td style=""width: 24.8908%;"">{structad:icons}</td> </tr> <tr> <td style=""width: 12.7283%;""> </td> <td style=""width: 10.9238%;"">7a2.</td> <td style=""width: 51.4447%;"">Atrophy pattern consistent with FTLD</td> <td style=""width: 24.8908%;"">{structftld:icons}</td> </tr> <tr> <td style=""width: 12.7283%;""> </td> <td style=""width: 10.9238%;"">7a3.</td> <td style=""width: 51.4447%;"">Consistent with Cerebrovascular disease (CVD)</td> <td style=""width: 24.8908%;"">{structcvd:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[structdx]='1' or [structdx]='2'",,,,,,
structad,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">7a1. Atrophy pattern conistent with AD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[structdx]='1' or [structdx]='2'",,,,,,
structftld,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">7a2. Atrophy pattern consistent with FTLD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[structdx]='1' or [structdx]='2'",,,,,,
structcvd,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">7a3. Consistent with cerebrovascular disease (CVD)</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[structdx]='1' or [structdx]='2'",,,,,,
img_warning1,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; background-color: #e03e2d; border-color: #e03e2d;""><span style=""color: #ffffff;"">WARNING: You indicated that structural imaging data or information was used to assess the etiological diagnosis, but did not indicate at least one etiology that was excluded, confirmed, or indeterminate by structural imaging (questions 7a1-7a3 are blank). At least one of these etiologies should be selected.</span></td> </tr> </tbody> </table></div>",,,,,,,"([structdx]=1 or [structdx]=2) and ([structad]="""" and [structftld]="""" and [structcvd]="""")",,,,,,
ivp_d1b_section7a,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; height: 179.602px; background-color: #c2e0f4;"" border=""0""> <tbody> <tr style=""height: 24.1761px;""> <td style=""width: 12.7283%; height: 24.1761px;""> </td> <td style=""width: 11.5969%; height: 24.1761px;""> </td> <td style=""width: 50.6302%; height: 24.1761px;"">7a3a. Large vessel infarct(s)</td> <td style=""width: 25.0322%; height: 24.1761px;"">{imaglinf:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 12.7283%; height: 24.1761px;""> </td> <td style=""width: 11.5969%; height: 24.1761px;""> </td> <td style=""width: 50.6302%; height: 24.1761px;"">7a3b. Lacunar infarct(s)</td> <td style=""width: 25.0322%; height: 24.1761px;"">{imaglac:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 12.7283%; height: 24.1761px;""> </td> <td style=""width: 11.5969%; height: 24.1761px;""> </td> <td style=""width: 50.6302%; height: 24.1761px;"">7a3c. Macrohemorrhage(s)</td> <td style=""width: 25.0322%; height: 24.1761px;"">{imagmach:icons}</td> </tr> <tr style=""height: 24.1761px;""> <td style=""width: 12.7283%; height: 24.1761px;""> </td> <td style=""width: 11.5969%; height: 24.1761px;""> </td> <td style=""width: 50.6302%; height: 24.1761px;"">7a3d. Microhemorrhage(s)</td> <td style=""width: 25.0322%; height: 24.1761px;"">{imagmich:icons}</td> </tr> <tr style=""height: 41.4489px;""> <td style=""width: 12.7283%; height: 41.4489px;""> </td> <td style=""width: 11.5969%; height: 41.4489px;""> </td> <td style=""width: 50.6302%; height: 41.4489px;"">7a3e. Moderate white-matter hyperintensity (CHS score 5-6)</td> <td style=""width: 25.0322%; height: 41.4489px;"">{imagmwmh:icons}</td> </tr> <tr style=""height: 41.4489px;""> <td style=""width: 12.7283%; height: 41.4489px;""> </td> <td style=""width: 11.5969%; height: 41.4489px;""> </td> <td style=""width: 50.6302%; height: 41.4489px;"">7a3f. Extensive white-matter hyperintensity (CHS score 7-8<sup>+</sup>)</td> <td style=""width: 25.0322%; height: 41.4489px;"">{imagewmh:icons}</td> </tr> </tbody> </table></div>",,,,,,,[structcvd]='1',,,,,,
imaglinf,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">7a3a. Large vessel infarct(s)</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,[structcvd]='1',,,,,,
imaglac,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">7a3b. Lacunar infarct(s)</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,[structcvd]='1',,,,,,
imagmach,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">7a3c. Macrohemorrhage(s)</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,[structcvd]='1',,,,,,
imagmich,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">7a3d. Microhemorrhage(s)</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,[structcvd]='1',,,,,,
imagmwmh,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">7a3e. Moderate white-matter hyperintensity (CHS score 5-6)</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,[structcvd]='1',,,,,,
imagewmh,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">7a3f. Extensive white-matter hyperintensity (CHS score 7-8+)<br /></span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,[structcvd]='1',,,,,,
img_warning2,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; background-color: #e03e2d; border-color: #e03e2d;""><span style=""color: #ffffff;"">WARNING: You indicated that there is evidence for CVD on imaging, but did not indicate at least one finding (questions 7a3a-7a3f are blank). At least one of these findings should be filled in.</span></td> </tr> </tbody> </table></div>",,,,,,,"[structcvd]=1 and ([imaglinf]="""" and [imaglac]="""" and [imagmach]="""" and [imagmich]="""" and [imagmwmh]="""" and [imagewmh]="""")",,,,,,
d1b_section1a_7,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #3598db;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; background-color: #3598db; border-color: #3598db;""><span style=""color: #ffffff;"">Other biomarker modalities <em>(e.g., tissues, skin, retinal imaging, etc.)</em></span></td> </tr> </tbody> </table> <p><span style=""font-weight: normal;"">Please use the following questions to indicate the results of any additional biomarker modalities used by the clinician (or at consensus) to support the etiological diagnosis at this visit. </span></p> <p><span style=""font-weight: normal;"">If a biomarker modality was used to exclude an etiological diagnosis, select </span>0=No<span style=""font-weight: normal;"">. If a biomarker modality was found to be consistent with a diagnosis, select </span>1=Yes<span style=""font-weight: normal;"">. If a biomarker modality was found to be indeterminate, select </span>9<span style=""font-weight: normal;"">. In cases where one or more of the etiologies listed were not assessed using a biomarker modality, leave the row blank and this will default to </span>Not Applicable<span style=""font-weight: normal;""> in the NACC database.</span></p> <table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4;"" border=""0""> <tbody> <tr> <td style=""width: 12.6136%;"">8.</td> <td style=""width: 54.139%;"">Other biomarker modality - <span style=""font-weight: normal;"">Was another biomarker modality used to support an etiological diagnosis?</span></td> <td style=""width: 33.3763%;"">{othbiom1:icons}</td> </tr> <tr> <td style=""width: 12.6136%;""> </td> <td style=""width: 54.139%;"">{othbiomx1:icons}</td> <td style=""width: 33.3763%;""> </td> </tr> </tbody> </table></div>",,,,,,,[imagingdx]<>'',,,,,,
othbiom1,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">8.</span> Other biomarker modality - <span style=""font-weight: normal;"">Was another biomarker modality used to support an etiological diagnosis?</span><span style=""font-weight: normal;""><br /></span></p></div>","0, No | 1, Yes, results were normal or abnormal | 2, Yes, results were indeterminate",,,,,,[imagingdx]<>'',y,,,,,
othbiomx1,d1b_biomarkers_used_to_support_etiological_diagnos,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">8a1. Other biomarker modality - Was another biomarker modality used to support an etiological diagnosis? (specify)</span></p></div>",,,,,,,"[othbiom1]='1' or [othbiom1]='2'",y,,,,," @PLACEHOLDER='SPECIFY'"
d1b_section8,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4;"" border=""0""> <tbody> <tr> <td style=""width: 10.0412%;""> </td> <td style=""width: 8.80862%;"">8a.</td> <td style=""width: 56.2469%;"">Consistent with AD</td> <td style=""width: 24.8908%;"">{biomad1:icons}</td> </tr> <tr> <td style=""width: 10.0412%;""> </td> <td style=""width: 8.80862%;"">8b.</td> <td style=""width: 56.2469%;"">Consistent with FTLD</td> <td style=""width: 24.8908%;"">{biomftld1:icons}</td> </tr> <tr> <td style=""width: 10.0412%;""> </td> <td style=""width: 8.80862%;"">8c.</td> <td style=""width: 56.2469%;"">Consistent with LBD</td> <td style=""width: 24.8908%;"">{biomlbd1:icons}</td> </tr> <tr> <td style=""width: 10.0412%;""> </td> <td style=""width: 8.80862%;"">8d.</td> <td style=""width: 56.2469%;""> <p>Consistent with other etiology</p> <p>{biomothx1:icons}</p> </td> <td style=""width: 24.8908%;"">{biomoth1:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[othbiom1]='1' or [othbiom1]='2'",,,,,,
biomad1,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">8a. Consistent with AD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom1]='1' or [othbiom1]='2'",,,,,,
biomftld1,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">8b. Consistent with FTLD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom1]='1' or [othbiom1]='2'",,,,,,
biomlbd1,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">8c. Consistent with LBD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom1]='1' or [othbiom1]='2'",,,,,,
biomoth1,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">8d. Consistent with other etiology</span><span style=""font-weight: normal;""><br /></span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom1]='1' or [othbiom1]='2'",,,,,,
biomothx1,d1b_biomarkers_used_to_support_etiological_diagnos,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">8d1. Consistent with other etiology (SPECIFY)</span></p></div>",,,,,,,"[biomoth1]<>""""",y,,,,," @PLACEHOLDER='SPECIFY'"
obio_warning1,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; background-color: #e03e2d; border-color: #e03e2d;""><span style=""color: #ffffff;"">WARNING: You indicated that another biomarker modality was used to assess the etiological diagnosis, but did not indicate at least one etiology that was excluded, confirmed, or indeterminate by this biomarker (questions 8a-8d are blank). At least one of these etiologies should be selected.</span></td> </tr> </tbody> </table></div>",,,,,,,"([othbiom1]=1 or [othbiom1]=2) and ([biomad1]="""" and [biomftld1]="""" and [biomlbd1]="""" and [biomoth1]="""")",,,,,,
d1b_section9,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #C2E0F4;"" border=""0""> <tbody> <tr> <td style=""width: 11.7662%;"">9.</td> <td style=""width: 54.9865%;""> <p>Other biomarker modality<span style=""font-weight: normal;""> - Was another biomarker modality used to support an etiological diagnosis?</span></p> <p><span style=""font-weight: normal;"">{othbiomx2:icons}</span></p> </td> <td style=""width: 33.3763%;"">{othbiom2:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[othbiom1]='1' or [othbiom1]='2'",,,,,,
othbiom2,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">9. </span>Other biomarker modality<span style=""font-weight: normal;""> - Was another biomarker modality used to support an etiological diagnosis? </span><span style=""font-weight: normal;""><br /></span></p></div>","0, No | 1, Yes, results were normal or abnormal | 2, Yes, results were indeterminate",,,,,,"[othbiom1]='1' or [othbiom1]='2'",y,,,,,
othbiomx2,d1b_biomarkers_used_to_support_etiological_diagnos,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">9a1. Was another biomarker modality used to support an etiological diagnosis? (</span>SPECIFY<span style=""font-weight: normal;"">):</span></p></div>",,,,,,,"[othbiom2]='1' or [othbiom2]='2'",y,,,,," @PLACEHOLDER='SPECIFY'"
d1b_section9a,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4;"" border=""0""> <tbody> <tr> <td style=""width: 6.2227%;""> </td> <td style=""width: 7.49553%;"">9a.</td> <td style=""width: 56.9943%;"">Consistent with AD</td> <td style=""width: 29.4164%;"">{biomad2:icons}</td> </tr> <tr> <td style=""width: 6.2227%;""> </td> <td style=""width: 7.49553%;"">9b.</td> <td style=""width: 56.9943%;"">Consistent with FTLD</td> <td style=""width: 29.4164%;"">{biomftld2:icons}</td> </tr> <tr> <td style=""width: 6.2227%;""> </td> <td style=""width: 7.49553%;"">9c.</td> <td style=""width: 56.9943%;"">Consistent with LBD</td> <td style=""width: 29.4164%;"">{biomlbd2:icons}</td> </tr> <tr> <td style=""width: 6.2227%;""> </td> <td style=""width: 7.49553%;"">9d.</td> <td style=""width: 56.9943%;""> <p>Consistent with other etiology</p> <p>{biomothx2:icons}</p> </td> <td style=""width: 29.4164%;"">{biomoth2:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[othbiom2]='1' or [othbiom2]='2'",,,,,,
biomad2,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">9a. Consistent with AD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom2]='1' or [othbiom2]='2'",,,,,,
biomftld2,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">9b. Consistent with FTLD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom2]='1' or [othbiom2]='2'",,,,,,
biomlbd2,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">9c. Consistent with LBD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom2]='1' or [othbiom2]='2'",,,,,,
biomoth2,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">9d. Consistent with other etiology</span><span style=""font-weight: normal;""><br /></span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom2]='1' or [othbiom2]='2'",,,,,,
biomothx2,d1b_biomarkers_used_to_support_etiological_diagnos,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">9d1. Consistent with other etiology (</span>SPECIFY<span style=""font-weight: normal;"">):</span></p></div>",,,,,,,"[biomoth2]<>""""",y,,,,," @PLACEHOLDER='SPECIFY'"
obio_warning2,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; background-color: #e03e2d; border-color: #e03e2d;""><span style=""color: #ffffff;"">WARNING: You indicated that another biomarker modality was used to assess the etiological diagnosis, but did not indicate at least one etiology that was excluded, confirmed, or indeterminate by this biomarker (questions 9a-9d are blank). At least one of these etiologies should be selected.</span></td> </tr> </tbody> </table></div>",,,,,,,"([othbiom2]=1 or [othbiom2]=2) and ([biomad2]="""" and [biomftld2]="""" and [biomlbd2]="""" and [biomoth2]="""")",,,,,,
d1b_section10,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4;"" border=""1""> <tbody> <tr> <td style=""width: 8.9413%;"">10.</td> <td style=""width: 57.8114%;""> <p>Other biomarker modality<span style=""font-weight: normal;""> - Was another biomarker modality used to support an etiological diagnosis?:</span></p> <p><span style=""font-weight: normal;"">{othbiomx3:icons}</span></p> </td> <td style=""width: 33.3763%;"">{othbiom3:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[othbiom2]='1' or [othbiom2]='2'",,,,,,
othbiom3,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p>10. Other biomarker modality <span style=""font-weight: normal;"">- Was another biomarker modality used to support an etiological diagnosis?:<br /></span></p></div>","0, No | 1, Yes, results were normal or abnormal | 2, Yes, results were indeterminate",,,,,,"[othbiom2]='1' or [othbiom2]='2'",y,,,,,
othbiomx3,d1b_biomarkers_used_to_support_etiological_diagnos,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">10a1. Was another biomarker modality used to support an etiological diagnosis? (</span>SPECIFY<span style=""font-weight: normal;"">):</span></p></div>",,,,,,,"[othbiom3]='1' or [othbiom3]='2'",y,,,,," @PLACEHOLDER='SPECIFY'"
d1b_section10a,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%; background-color: #c2e0f4;"" border=""0""> <tbody> <tr> <td style=""width: 6.2227%;""> </td> <td style=""width: 7.21268%;"">10a.</td> <td style=""width: 53.0344%;"">Consistent with AD</td> <td style=""width: 17.2539%;"">{biomad3:icons}</td> </tr> <tr> <td style=""width: 6.2227%;""> </td> <td style=""width: 7.21268%;"">10b.</td> <td style=""width: 53.0344%;"">Consistent with FTLD</td> <td style=""width: 17.2539%;"">{biomftld3:icons}</td> </tr> <tr> <td style=""width: 6.2227%;""> </td> <td style=""width: 7.21268%;"">10c.</td> <td style=""width: 53.0344%;"">Consistent with LBD</td> <td style=""width: 17.2539%;"">{biomlbd3:icons}</td> </tr> <tr> <td style=""width: 6.2227%;""> </td> <td style=""width: 7.21268%;"">10d.</td> <td style=""width: 53.0344%;""> <p>Consistent with other etiology</p> <p>{biomothx3:icons}</p> </td> <td style=""width: 17.2539%;"">{biomoth3:icons}</td> </tr> </tbody> </table></div>",,,,,,,"[othbiom3]='1' or [othbiom3]='2'",,,,,,
biomad3,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">10a. Consistent with AD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom3]='1' or [othbiom3]='2'",y,,,,,
biomftld3,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">10b. Consistent with FTLD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom3]=1 or [othbiom3]=2",y,,,,,
biomlbd3,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">10c. Consistent with LBD</span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom3]='1' or [othbiom3]='2'",y,,,,,
biomoth3,d1b_biomarkers_used_to_support_etiological_diagnos,,radio,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">10d. Consistent with other etiology</span><span style=""font-weight: normal;""><br /></span></p></div>","0, No | 1, Yes | 9, Indeterminate",,,,,,"[othbiom3]='1' or [othbiom3]='2'",y,,,,,
biomothx3,d1b_biomarkers_used_to_support_etiological_diagnos,,text,"<div class=""rich-text-field-label""><p><span style=""font-weight: normal;"">10d1. Consistent with other etiology (</span>SPECIFY<span style=""font-weight: normal;"">):</span></p></div>",,,,,,,"[biomoth3]<>""""",y,,,,," @PLACEHOLDER='SPECIFY'"
obio_warning3,d1b_biomarkers_used_to_support_etiological_diagnos,,descriptive,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100.051%;"" border=""1""> <tbody> <tr> <td style=""width: 99.821%; background-color: #e03e2d; border-color: #e03e2d;""><span style=""color: #ffffff;"">WARNING: You indicated that another biomarker modality was used to assess the etiological diagnosis, but did not indicate at least one etiology that was excluded, confirmed, or indeterminate by this biomarker (questions 10a-10d are blank). At least one of these etiologies should be selected.</span></td> </tr> </tbody> </table></div>",,,,,,,"([othbiom3]=1 or [othbiom2]=3) and ([biomad3]="""" and [biomftld3]="""" and [biomlbd3]="""" and [biomoth3]="""")",,,,,,
